config_id,batch_avg_test_loss_mean,batch_avg_test_loss_sem,batch_avg_test_loss_count,batch_avg_test_corr_mean,batch_avg_test_corr_sem,batch_avg_test_corr_count,all_test_fve_mean,all_test_fve_sem,all_test_fve_count,AR_FVE_mean,AR_FVE_sem,AR_FVE_count,AR_test_correlation_mean,AR_test_correlation_sem,AR_test_correlation_count,best_val_corr_mean,best_val_corr_sem,best_val_corr_count,total_params_mean,total_params_sem,total_params_count,trainable_params_mean,trainable_params_sem,trainable_params_count,epochs_trained_mean,epochs_trained_sem,epochs_trained_count,mean_pattern_corr_mean,mean_pattern_corr_sem,mean_pattern_corr_count,history_mean,history_sem,history_count,loo_avg_mean_corr_mean,loo_avg_mean_corr_sem,loo_avg_mean_corr_count,model_avg_mean_corr_mean,model_avg_mean_corr_sem,model_avg_mean_corr_count,neurons_model_beats_loo_avg_mean,neurons_model_beats_loo_avg_sem,neurons_model_beats_loo_avg_count,loo_temporal_mean_corr_mean,loo_temporal_mean_corr_sem,loo_temporal_mean_corr_count,all_test_corr_mean,all_test_corr_sem,all_test_corr_count,neurons_model_beats_loo_temporal_mean,neurons_model_beats_loo_temporal_sem,neurons_model_beats_loo_temporal_count,wall_time_s_mean,wall_time_s_sem,wall_time_s_count
00aea54a59,0.1695014914751053,8.816555767934507e-05,5,0.1325084855631706,0.00042672192658841556,5,0.01711389980618916,0.0002770743626717684,5,,,0,,,0,0.13561023996696078,0.0010257749565755847,5,208319.0,0.0,5,208319.0,0.0,5,25.6,0.9797958971132712,5,0.4864127215451828,0.011388999693669598,5,0.0,0.0,5,0.4545683269583039,0.0,5,0.284412425484891,0.005359554837450404,5,1.0,0.31622776601683794,5,0.31855225563049316,0.0,5,0.1334398239850998,0.00033312885116695487,5,0.0,0.0,5,483.66,18.339863685425804,5
01e4543742,0.1692714908838272,0.00018463234253994213,5,0.13788789257910047,0.0003489677252818052,5,0.01940500547015478,0.0004275426881742471,5,,,0,,,0,0.13984840539720733,0.0013160845856280002,5,131583.0,0.0,5,131583.0,0.0,5,48.0,1.378404875209022,5,0.5010498533750454,0.0020355752489893937,5,0.0,0.0,5,0.4545683269583039,0.0,5,0.29369137626382746,0.0010932024446817618,5,1.0,0.0,5,0.31855225563049316,0.0,5,0.13928288519382476,0.00042066143940526,5,0.0,0.0,5,513.9399999999999,19.231344206789096,5
04459aca4e,0.16887532026767732,0.0001251922545543763,5,0.1319956483529796,0.0009308245401637771,5,0.01931904194846986,0.0004952773671728143,5,,,0,,,0,0.13667952530007393,0.0017617954224155553,5,164799.0,0.0,5,164799.0,0.0,5,35.6,1.503329637837291,5,0.468451975843312,0.010888440755104428,5,0.0,0.0,5,0.4545683269583039,0.0,5,0.27332384890631867,0.00518333494076508,5,1.4,0.2449489742783178,5,0.31855225563049316,0.0,5,0.13251023292541503,0.0008927797320611796,5,0.0,0.0,5,397.58000000000004,9.641856667675574,5
0534624f31,0.16793190097808838,0.00029494404792784756,2,0.13738181646800163,0.0025125270287908452,2,0.022813245417579772,0.001008375296517025,2,,,0,,,0,0.1433182447150606,3.5285767552135916e-05,2,84639.0,0.0,2,84639.0,0.0,2,50.0,0.0,2,0.47781563769844393,0.009407637147615763,2,0.0,0.0,2,0.45456832695830385,0.0,2,0.280120112847288,0.003386104483169991,2,1.0,0.0,2,0.31855225563049316,0.0,2,0.13836969435214996,0.0025284886360168457,2,0.0,0.0,2,497.4,1.1000000000000085,2
07cadbd6f5,0.1710193115711212,0.00029040226419638383,5,0.13651585578943304,0.0003969780297777645,5,0.00585810797555106,0.001416481243326736,5,,,0,,,0,0.13755451186211748,0.001055367492793342,5,454079.0,0.0,5,454079.0,0.0,5,31.8,1.3564659966250536,5,0.49628290251348,0.004268676997917998,5,0.0,0.0,5,0.4545683269583039,0.0,5,0.29069916025728176,0.001912627102882399,5,1.0,0.0,5,0.31855225563049316,0.0,5,0.13722338974475862,0.0004967549159147782,5,0.0,0.0,5,681.4,15.58175214794537,5
08f60f9ec6,0.16865891933441163,8.769812288827958e-05,5,0.13635979388591302,0.0008123005902480277,5,0.021038325816865953,0.00040004391406025673,5,,,0,,,0,0.13740872465413645,0.001238086641008729,5,454079.0,0.0,5,454079.0,0.0,5,23.0,1.4832396974191324,5,0.49656496133779787,0.007044153804225166,5,0.0,0.0,5,0.4545683269583039,0.0,5,0.2915423000335473,0.0036504481414940167,5,1.0,0.0,5,0.31855225563049316,0.0,5,0.13723885715007783,0.0008231131419626179,5,0.0,0.0,5,514.38,16.497436164446892,5
0ad5dd3960,0.16880545022487642,0.00012952119820073643,5,0.1310888533120244,0.0005365879321569262,5,0.02032166776202974,0.0004486672009234269,5,,,0,,,0,0.13442087911532674,0.0008769203777083244,5,164799.0,0.0,5,164799.0,0.0,5,28.8,2.576819745345025,5,0.46666414445108517,0.008516154743645896,5,0.0,0.0,5,0.4545683269583039,0.0,5,0.2731997178573229,0.0044080360049095334,5,1.0,0.0,5,0.31855225563049316,0.0,5,0.13194517493247987,0.0007230455793644909,5,0.0,0.0,5,319.28000000000003,9.112540809236464,5
0b1b6ec0ef,0.1693931167602539,0.00020138780674524111,5,0.1324674630421538,0.0006679257678304959,5,0.011756439436049688,0.0009654038762699315,5,,,0,,,0,0.13511498353845997,0.001231774295785271,5,755519.0,0.0,5,755519.0,0.0,5,48.8,1.2000000000000002,5,0.4859502525305479,0.0029635262140840298,5,0.0,0.0,5,0.4545683269583039,0.0,5,0.28418877130269815,0.001229494682305709,5,1.2,0.2,5,0.31855225563049316,0.0,5,0.13282894790172578,0.0007275068882727384,5,0.0,0.0,5,936.1600000000001,57.70352328931052,5
0cfacfc2ea,0.16977081642150876,0.00012580026581782578,5,0.1350117631674782,0.0001447249776724725,5,0.017028843410431392,0.0004223768065116479,5,,,0,,,0,0.13720224773356227,0.0015425657167933708,5,131583.0,0.0,5,131583.0,0.0,5,50.0,0.0,5,0.4910565936150347,0.00462190370353346,5,0.0,0.0,5,0.4545683269583039,0.0,5,0.28735179468734007,0.002690444910516836,5,1.0,0.0,5,0.31855225563049316,0.0,5,0.13602124154567719,9.910540111978583e-05,5,0.0,0.0,5,280.96,2.828179626544257,5
0db8bbcebd,0.1682622960805893,0.00018801221326707933,5,0.1395533251492081,0.00024465501586409257,5,0.023239150690653968,0.0004612343191339716,5,,,0,,,0,0.14032887440946845,0.0012492295790617039,5,131583.0,0.0,5,131583.0,0.0,5,42.2,2.88790581563873,5,0.5130331590632646,0.004757924187309232,5,0.0,0.0,5,0.4545683269583039,0.0,5,0.2995282662192511,0.0027920860969606162,5,1.2,0.2,5,0.31855225563049316,0.0,5,0.14086369574069976,0.0002286538805426827,5,0.0,0.0,5,257.96,8.692272430153114,5
