best_val_loss,best_val_corr,best_epoch,test_loss,test_corr,n_params,n_train,n_val,n_test,n_epochs_run,train_seconds,device,seed,wall_time_s,gpu_id,hostname,run_id,status,config_id,experiment
0.18556236346562704,0.16812143994266046,50,0.18778024268150328,0.14780813272720633,726591,2400,600,1000,50,7.0,cuda,0,112.0,0,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0000_lr=3.0e-04_weight_decay=0_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed0,completed,4d031e1c50,trial_0000_lr=3.0e-04_weight_decay=0_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed0
0.1890284695227941,0.1528089607284413,38,0.19024499762058258,0.13038540072865132,726591,2400,600,1000,41,5.9,cuda,1,110.5,1,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0000_lr=3.0e-04_weight_decay=0_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed1,completed,4d031e1c50,trial_0000_lr=3.0e-04_weight_decay=0_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed1
0.18542276382446288,0.16682041303637055,48,0.1875770922899246,0.14713951731227098,726591,2400,600,1000,50,6.2,cuda,0,7.0,0,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0001_lr=3.0e-04_weight_decay=1.0e-05_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed0,completed,25e969aec3,trial_0001_lr=3.0e-04_weight_decay=1.0e-05_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed0
0.18655271649360658,0.168779991045794,49,0.18832513654232025,0.14465963681623598,726591,2400,600,1000,50,6.1,cuda,1,6.8,1,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0001_lr=3.0e-04_weight_decay=1.0e-05_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed1,completed,25e969aec3,trial_0001_lr=3.0e-04_weight_decay=1.0e-05_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed1
0.18377794047196705,0.17482509049378023,48,0.18610331594944,0.15542445213691225,726591,2400,600,1000,50,6.2,cuda,0,7.0,0,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0002_lr=3.0e-04_weight_decay=1.0e-04_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed0,completed,ff36d3c879,trial_0002_lr=3.0e-04_weight_decay=1.0e-04_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed0
0.18408273100852968,0.17834110419237648,49,0.18612347066402435,0.15297349993347203,726591,2400,600,1000,50,6.1,cuda,1,6.9,1,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0002_lr=3.0e-04_weight_decay=1.0e-04_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed1,completed,ff36d3c879,trial_0002_lr=3.0e-04_weight_decay=1.0e-04_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed1
0.1759479061762492,0.21658335338865162,49,0.18038916206359865,0.18940748002988822,726591,2400,600,1000,50,6.2,cuda,0,7.0,0,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0003_lr=1.0e-03_weight_decay=0_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed0,completed,d78359041a,trial_0003_lr=1.0e-03_weight_decay=0_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed0
0.17618091881275177,0.21827542092666746,49,0.1803254737854004,0.1877016735469612,726591,2400,600,1000,50,6.1,cuda,1,6.9,1,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0003_lr=1.0e-03_weight_decay=0_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed1,completed,d78359041a,trial_0003_lr=1.0e-03_weight_decay=0_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed1
0.17475902299086252,0.22043765806740942,49,0.17939114499092101,0.1927538921367078,726591,2400,600,1000,50,6.4,cuda,0,7.2,0,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0004_lr=1.0e-03_weight_decay=1.0e-05_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed0,completed,3c35d5b004,trial_0004_lr=1.0e-03_weight_decay=1.0e-05_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed0
0.17517307957013448,0.2237914512005078,50,0.17937839567661285,0.19335142210860565,726591,2400,600,1000,50,6.2,cuda,1,6.9,1,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0004_lr=1.0e-03_weight_decay=1.0e-05_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed1,completed,3c35d5b004,trial_0004_lr=1.0e-03_weight_decay=1.0e-05_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed1
0.17141623357931773,0.23780122817882585,49,0.1768063359260559,0.20595759893785595,726591,2400,600,1000,50,6.3,cuda,0,7.1,0,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0005_lr=1.0e-03_weight_decay=1.0e-04_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed0,completed,36d5b91c4b,trial_0005_lr=1.0e-03_weight_decay=1.0e-04_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed0
0.17234301408131916,0.23923153309644335,48,0.17724731123447418,0.20478759535886087,726591,2400,600,1000,50,6.1,cuda,1,6.9,1,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0005_lr=1.0e-03_weight_decay=1.0e-04_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed1,completed,36d5b91c4b,trial_0005_lr=1.0e-03_weight_decay=1.0e-04_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed1
0.17099063595136008,0.24122362911597967,49,0.17764947068691253,0.20614533325049364,726591,2400,600,1000,50,6.4,cuda,0,7.2,0,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0006_lr=3.0e-03_weight_decay=0_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed0,completed,53840dafef,trial_0006_lr=3.0e-03_weight_decay=0_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed0
0.17084396262963614,0.24777242290971382,50,0.17645550513267516,0.21403736176621374,726591,2400,600,1000,50,6.3,cuda,1,7.0,1,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0006_lr=3.0e-03_weight_decay=0_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed1,completed,53840dafef,trial_0006_lr=3.0e-03_weight_decay=0_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed1
0.16921548227469127,0.2513339372921626,50,0.17615338706970216,0.21642293600997636,726591,2400,600,1000,50,6.5,cuda,0,7.3,0,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0007_lr=3.0e-03_weight_decay=1.0e-05_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed0,completed,744da35446,trial_0007_lr=3.0e-03_weight_decay=1.0e-05_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed0
0.16973630766073863,0.25391334029721835,49,0.17588349235057832,0.21972209235267467,726591,2400,600,1000,50,6.3,cuda,1,7.0,1,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0007_lr=3.0e-03_weight_decay=1.0e-05_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed1,completed,744da35446,trial_0007_lr=3.0e-03_weight_decay=1.0e-05_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed1
0.16816014011700947,0.2579725713205899,48,0.17506482422351838,0.22245245830792656,726591,2400,600,1000,50,6.3,cuda,0,7.1,0,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0008_lr=3.0e-03_weight_decay=1.0e-04_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed0,completed,4a97b5a6c1,trial_0008_lr=3.0e-03_weight_decay=1.0e-04_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed0
0.17062117874622346,0.24862115135579135,38,0.17612094819545746,0.2158727593887864,726591,2400,600,1000,41,5.2,cuda,1,5.9,1,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0008_lr=3.0e-03_weight_decay=1.0e-04_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed1,completed,4a97b5a6c1,trial_0008_lr=3.0e-03_weight_decay=1.0e-04_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512_seed1
0.19446020285288493,0.11393147133383796,24,0.19500835263729097,0.09991164249098744,841791,2400,600,1000,27,3.8,cuda,0,4.6,0,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0009_lr=3.0e-04_weight_decay=0_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512x256_seed0,completed,fbd5dfbb93,trial_0009_lr=3.0e-04_weight_decay=0_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512x256_seed0
0.19615096549193065,0.10853765472411463,19,0.19613240075111388,0.09231191251808825,841791,2400,600,1000,22,3.2,cuda,1,3.9,1,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0009_lr=3.0e-04_weight_decay=0_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512x256_seed1,completed,fbd5dfbb93,trial_0009_lr=3.0e-04_weight_decay=0_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512x256_seed1
0.2017295871178309,0.0700247454248541,9,0.20169907128810882,0.06389227270085453,841791,2400,600,1000,12,2.0,cuda,0,2.8,0,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0010_lr=3.0e-04_weight_decay=1.0e-05_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512x256_seed0,completed,dbaba03507,trial_0010_lr=3.0e-04_weight_decay=1.0e-05_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512x256_seed0
0.19606695512930553,0.10891097705702682,19,0.19605045115947722,0.09265298244091179,841791,2400,600,1000,22,3.2,cuda,1,3.9,1,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0010_lr=3.0e-04_weight_decay=1.0e-05_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512x256_seed1,completed,dbaba03507,trial_0010_lr=3.0e-04_weight_decay=1.0e-05_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512x256_seed1
0.1922471304734548,0.12358480356942929,28,0.19305955004692077,0.10931468437424186,841791,2400,600,1000,31,4.3,cuda,0,5.1,0,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0011_lr=3.0e-04_weight_decay=1.0e-04_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512x256_seed0,completed,5c665b7544,trial_0011_lr=3.0e-04_weight_decay=1.0e-04_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512x256_seed0
0.19313902457555135,0.12583504622687897,27,0.19372818624973298,0.10660892845337369,841791,2400,600,1000,30,4.0,cuda,1,4.8,1,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0011_lr=3.0e-04_weight_decay=1.0e-04_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512x256_seed1,completed,5c665b7544,trial_0011_lr=3.0e-04_weight_decay=1.0e-04_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512x256_seed1
0.19141559878985087,0.12184860948738048,16,0.19230559921264648,0.10831988770940133,841791,2400,600,1000,19,2.8,cuda,0,3.6,0,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0012_lr=1.0e-03_weight_decay=0_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512x256_seed0,completed,339d3afda1,trial_0012_lr=1.0e-03_weight_decay=0_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512x256_seed0
0.19171721637248992,0.13167226515470726,19,0.19265867149829866,0.11143533851244197,841791,2400,600,1000,22,3.2,cuda,1,3.9,1,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0012_lr=1.0e-03_weight_decay=0_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512x256_seed1,completed,339d3afda1,trial_0012_lr=1.0e-03_weight_decay=0_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512x256_seed1
0.19129168470700583,0.12235500847541178,16,0.1921669099330902,0.10889168196248758,841791,2400,600,1000,19,2.8,cuda,0,3.6,0,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0013_lr=1.0e-03_weight_decay=1.0e-05_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512x256_seed0,completed,ecfd2f2bc7,trial_0013_lr=1.0e-03_weight_decay=1.0e-05_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512x256_seed0
0.19282308717568716,0.12340966935395078,15,0.19344948410987853,0.1038195877625962,841791,2400,600,1000,18,2.7,cuda,1,3.4,1,user-Puget-Workstation-Threadripper-PRO-WRX90-T140-XL,trial_0013_lr=1.0e-03_weight_decay=1.0e-05_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512x256_seed1,completed,ecfd2f2bc7,trial_0013_lr=1.0e-03_weight_decay=1.0e-05_kernel_sizes=10x7_conv_channels=256x256_fc_dims=512x256_seed1
