config_id,best_val_loss_mean,best_val_loss_sem,best_val_loss_count,best_val_corr_mean,best_val_corr_sem,best_val_corr_count,best_epoch_mean,best_epoch_sem,best_epoch_count,test_loss_mean,test_loss_sem,test_loss_count,test_corr_mean,test_corr_sem,test_corr_count,n_params_mean,n_params_sem,n_params_count,n_train_mean,n_train_sem,n_train_count,n_val_mean,n_val_sem,n_val_count,n_test_mean,n_test_sem,n_test_count,n_epochs_run_mean,n_epochs_run_sem,n_epochs_run_count,train_seconds_mean,train_seconds_sem,train_seconds_count,seed_mean,seed_sem,seed_count,wall_time_s_mean,wall_time_s_sem,wall_time_s_count,gpu_id_mean,gpu_id_sem,gpu_id_count
0d2fd138fc,0.1767298368612925,0.009667258063952112,2,0.21175878691624261,0.05807930750009154,2,30.5,19.5,2,0.18072926604747772,0.007987413525581355,2,0.18311252304685185,0.05241498356876875,2,392767.0,0.0,2,2400.0,0.0,2,600.0,0.0,2,1000.0,0.0,2,32.0,18.0,2,4.05,1.95,2,0.5,0.5,2,4.85,1.95,2,0.5,0.5,2
0df2813c6c,0.20132516582806903,0.00012099444866180836,2,0.08309977236718845,0.002843690234774904,2,11.0,0.0,2,0.2026652739048004,0.00023854875564574551,2,0.07198043074312341,0.001990662153435782,2,856895.0,0.0,2,2400.0,0.0,2,600.0,0.0,2,1000.0,0.0,2,14.0,0.0,2,2.3499999999999996,0.04999999999999993,2,0.5,0.5,2,3.1500000000000004,0.050000000000000155,2,0.5,0.5,2
0dfaaedf28,0.1943692668279012,0.00011858065923053829,2,0.11324284827839304,0.0040068336410888465,2,14.0,0.0,2,0.19479656219482422,0.0003724098205566406,2,0.10013059656508601,0.0029330539030222036,2,507967.0,0.0,2,2400.0,0.0,2,600.0,0.0,2,1000.0,0.0,2,17.0,0.0,2,2.55,0.04999999999999993,2,0.5,0.5,2,3.3,0.0,2,0.5,0.5,2
0fb8c7247d,0.1907490467031797,0.016142478883266448,2,0.12738094484431065,0.08711138142691212,2,27.0,22.0,2,0.19327274084091187,0.012682251334190375,2,0.1049265714152467,0.07830976475417062,2,1139519.0,0.0,2,2400.0,0.0,2,600.0,0.0,2,1000.0,0.0,2,29.0,21.0,2,4.3,2.7,2,0.5,0.5,2,5.2,2.5999999999999996,2,0.5,0.5,2
103bd4652b,0.2438562862078349,0.0016424828767776442,2,0.04839890577238564,0.00181862954875249,2,2.0,0.0,2,0.24563546252250673,0.0015783560276031658,2,0.05020949138700444,0.00031767653136543193,2,2049087.0,0.0,2,2400.0,0.0,2,600.0,0.0,2,1000.0,0.0,2,5.0,0.0,2,1.4,0.0,2,0.5,0.5,2,2.2,0.0,2,0.5,0.5,2
105e601b02,0.21396451940139136,0.0008290611704190598,2,0.07877588334662153,0.003667599986558797,2,7.0,0.0,2,0.2138513548374176,0.0008924825191497787,2,0.0730929718313649,0.0024118409921402885,2,1933887.0,0.0,2,2400.0,0.0,2,600.0,0.0,2,1000.0,0.0,2,10.0,0.0,2,2.25,0.04999999999999982,2,0.5,0.5,2,3.05,0.04999999999999993,2,0.5,0.5,2
109e16d8b9,0.17281135191520053,0.00040644993384680167,2,0.22984930465856523,0.0010583048956984767,2,50.0,0.0,2,0.17980474293231963,5.6892395019526865e-05,2,0.19550544924573054,0.0007441322475492396,2,792895.0,0.0,2,2400.0,0.0,2,600.0,0.0,2,1000.0,0.0,2,50.0,0.0,2,6.65,0.05000000000000049,2,0.5,0.5,2,7.5,0.09999999999999964,2,0.5,0.5,2
10ed1a235d,0.17043446262677509,7.706463336944885e-05,2,0.2503812442849115,0.001536742221105121,2,50.0,0.0,2,0.1762110179066658,4.9187719821930376e-05,2,0.21664941096128426,2.3525379925004586e-05,2,1752127.0,0.0,2,2400.0,0.0,2,600.0,0.0,2,1000.0,0.0,2,50.0,0.0,2,8.25,0.05000000000000071,2,0.5,0.5,2,9.05,0.050000000000000266,2,0.5,0.5,2
11293ff2a3,0.1860269484917323,0.019410216013590477,2,0.1837630918708937,0.08519995592734757,2,27.0,23.0,2,0.19126407265663148,0.01844390952587128,2,0.15835248818224776,0.07597355259747844,2,1145919.0,0.0,2,2400.0,0.0,2,600.0,0.0,2,1000.0,0.0,2,28.5,21.5,2,4.55,3.05,2,0.5,0.5,2,5.4,3.0000000000000004,2,0.5,0.5,2
116991fc3e,0.23190861721833547,0.0010047384103139267,2,0.06000649609803415,0.002897241315994191,2,5.5,0.5,2,0.2321005727648735,0.0004645338654518105,2,0.057724425271716895,0.0029301134237504564,2,2049087.0,0.0,2,2400.0,0.0,2,600.0,0.0,2,1000.0,0.0,2,8.5,0.5,2,2.05,0.04999999999999993,2,0.5,0.5,2,2.8499999999999996,0.04999999999999993,2,0.5,0.5,2
12a0d7db0c,0.16938359727462132,0.0002309482296307952,2,0.25645676495901976,0.00012268606232346269,2,49.5,0.5,2,0.17505166018009186,0.00017502343654632324,2,0.22231110924708214,0.0006162564379442112,2,1186879.0,0.0,2,2400.0,0.0,2,600.0,0.0,2,1000.0,0.0,2,50.0,0.0,2,7.65,0.05000000000000049,2,0.5,0.5,2,8.45,0.04999999999999938,2,0.5,0.5,2
132d7dc34b,0.18633907467126845,0.005891031324863433,2,0.15654955666168668,0.03891868503513238,2,31.0,19.0,2,0.18861693787574768,0.00460339343547822,2,0.13614592148840007,0.033960022922887106,2,679999.0,0.0,2,2400.0,0.0,2,600.0,0.0,2,1000.0,0.0,2,32.5,17.5,2,4.4,2.0,2,0.5,0.5,2,5.2,2.0,2,0.5,0.5,2
142a9ab4fc,0.21458444952964784,0.0002850121259689309,2,0.05084900039873362,0.00010024736532813182,2,6.0,0.0,2,0.21372100907564162,0.0008080171942710726,2,0.046791277834757186,0.001745321459583728,2,2499135.0,0.0,2,2400.0,0.0,2,600.0,0.0,2,1000.0,0.0,2,9.0,0.0,2,2.1500000000000004,0.050000000000000155,2,0.5,0.5,2,3.0,0.0,2,0.5,0.5,2
14dd76a4eb,0.16971114814281463,0.0006341288487116611,2,0.25402578136650367,0.0003196177815426027,2,50.0,0.0,2,0.17632562053203582,0.00013085544109344566,2,0.2180126586574645,0.0003000981075317599,2,2337855.0,0.0,2,2400.0,0.0,2,600.0,0.0,2,1000.0,0.0,2,50.0,0.0,2,8.7,0.10000000000000009,2,0.5,0.5,2,9.5,0.09999999999999964,2,0.5,0.5,2
193a9a441a,0.16776068439086278,0.00039706478516260413,2,0.2595468506876485,0.001271115460944175,2,50.0,0.0,2,0.174585047185421,3.802448511123352e-05,2,0.22349581272788765,0.00047356602853313584,2,762175.0,0.0,2,2400.0,0.0,2,600.0,0.0,2,1000.0,0.0,2,50.0,0.0,2,6.75,0.04999999999999982,2,0.5,0.5,2,7.5,0.09999999999999964,2,0.5,0.5,2
1965d5ffdd,0.18316480934619905,0.0017354583740234394,2,0.18232188860037057,0.01235687098117471,2,33.5,5.5,2,0.18529143035411835,0.0016695449352264469,2,0.15967496321770813,0.01078278405765546,2,1752127.0,0.0,2,2400.0,0.0,2,600.0,0.0,2,1000.0,0.0,2,36.5,5.5,2,6.1,0.8000000000000005,2,0.5,0.5,2,6.9,0.8,2,0.5,0.5,2
19aa8e6503,0.17271323362986246,0.0007610758145650265,2,0.23022626278304614,0.00142123345455189,2,44.5,1.5,2,0.1781258791089058,0.00022269517183304277,2,0.19890510560664687,0.0005860942075296208,2,548927.0,0.0,2,2400.0,0.0,2,600.0,0.0,2,1000.0,0.0,2,47.5,1.5,2,6.15,0.25,2,0.5,0.5,2,6.95,0.25,2,0.5,0.5,2
1fd1b437b0,0.18097492257754008,0.0006629540522893329,2,0.18019545427330005,0.007233485824485325,2,50.0,0.0,2,0.185203007042408,0.0005645998120307957,2,0.1556430105381601,0.003460102458609303,2,1170239.0,0.0,2,2400.0,0.0,2,600.0,0.0,2,1000.0,0.0,2,50.0,0.0,2,7.05,0.04999999999999982,2,0.5,0.5,2,7.85,0.05000000000000049,2,0.5,0.5,2
20023088cd,0.2151252234975497,0.011873733898003891,2,0.04240788091757291,0.030620579449705816,2,8.0,2.0,2,0.21537985706329343,0.011830135226249698,2,0.03572571949417682,0.03175651386064213,2,908095.0,0.0,2,2400.0,0.0,2,600.0,0.0,2,1000.0,0.0,2,11.0,2.0,2,2.0,0.3,2,0.5,0.5,2,2.85,0.25,2,0.5,0.5,2
20d7fa090c,0.18567182223002116,0.00039802571137745324,2,0.16669237509988316,0.003432209200453347,2,49.5,0.5,2,0.18775247704982756,0.0005154505968093873,2,0.1449810461099734,0.001662204900230474,2,1867327.0,0.0,2,2400.0,0.0,2,600.0,0.0,2,1000.0,0.0,2,50.0,0.0,2,8.45,0.04999999999999938,2,0.5,0.5,2,9.25,0.05000000000000071,2,0.5,0.5,2
21475b97d7,0.20130983203649522,0.00017264872789382602,2,0.08332780853271589,0.002764814743030891,2,11.0,0.0,2,0.20266156071424485,0.0001756076216697655,2,0.07216634713987766,0.001915327882225159,2,856895.0,0.0,2,2400.0,0.0,2,600.0,0.0,2,1000.0,0.0,2,14.0,0.0,2,2.3499999999999996,0.04999999999999993,2,0.5,0.5,2,3.1500000000000004,0.050000000000000155,2,0.5,0.5,2
21bf4e7226,0.18996975431839624,0.0001802294452985173,2,0.14032631881938767,0.0017967319435059845,2,7.5,0.5,2,0.1909092494249344,0.00028610956668853604,2,0.12019305301409851,0.0029163898736163235,2,1752127.0,0.0,2,2400.0,0.0,2,600.0,0.0,2,1000.0,0.0,2,10.5,0.5,2,2.1500000000000004,0.04999999999999993,2,0.5,0.5,2,2.95,0.04999999999999993,2,0.5,0.5,2
23a60d9782,0.17555430243412654,0.00030749013026554195,2,0.2184730942263835,0.002395644505319587,2,50.0,0.0,2,0.18008220845460893,0.0007337955832481466,2,0.1900284704683661,0.003297573773739376,2,1302079.0,0.0,2,2400.0,0.0,2,600.0,0.0,2,1000.0,0.0,2,50.0,0.0,2,7.8,0.0,2,0.5,0.5,2,8.6,0.0,2,0.5,0.5,2
246ce3a6a5,0.16831170360247294,0.00022580444812775324,2,0.26062755828722173,0.0015237613175260595,2,49.0,1.0,2,0.17471156799793242,0.00016022956371306712,2,0.22532911588574395,0.0014363346307591437,2,433727.0,0.0,2,2400.0,0.0,2,600.0,0.0,2,1000.0,0.0,2,50.0,0.0,2,6.0,0.0,2,0.5,0.5,2,6.8,0.0,2,0.5,0.5,2
