pattern_name,source_file,source_budget,decomp_method,source_pattern_name,ori_idx,target_orientation_deg,start_timing_index,n_trials,steps_str
501004,generated_pattern_registration_10budget_600ms_pca.pkl,10,pca,504,4,90.0,22,1,[0]ch36:dm-1;ch74:dm0;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch36:dm0;ch57:dm-1;ch65:dm-1;ch74:dm0;ch77:dm2;ch79:dm0;ch83:dm2;ch91:dm-1 | [2]ch3:dm-1;ch25:dm0;ch36:dm0;ch77:dm2;ch79:dm1;ch83:dm2;ch91:dm-1 | [3]ch3:dm-1;ch5:dm0;ch36:dm0;ch77:dm2;ch83:dm2;ch89:dm-1;ch91:dm-1;ch93:dm0 | [4]ch15:dm0;ch79:dm-1;ch91:dm-1;ch93:dm2 | [5]ch93:dm2 | [6]ch1:dm0;ch93:dm0 | [7]ch47:dm2 | [8]ch13:dm0;ch47:dm1 | [9]ch13:dm0;ch47:dm1
501007,generated_pattern_registration_10budget_600ms_pca.pkl,10,pca,507,7,157.5,23,1,[0]ch36:dm-1;ch74:dm0;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch36:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch69:dm-1;ch74:dm0;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1 | [3]ch92:dm-1;ch93:dm2 | [4]ch92:dm1 | [5] | [6] | [7] | [8] | [9]
501005,generated_pattern_registration_10budget_600ms_pca.pkl,10,pca,505,5,112.5,24,1,[0]ch36:dm-1;ch74:dm0;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch36:dm0;ch57:dm-1;ch65:dm-1;ch74:dm0;ch77:dm2;ch79:dm0;ch83:dm2;ch91:dm-1 | [2]ch3:dm-1;ch36:dm0;ch74:dm0;ch77:dm2;ch83:dm2;ch89:dm-1 | [3]ch3:dm-1;ch5:dm0;ch83:dm2;ch89:dm-1;ch91:dm-1;ch93:dm0 | [4]ch15:dm0;ch25:dm-1;ch52:dm0;ch79:dm-1;ch91:dm-1;ch93:dm2 | [5]ch1:dm1;ch93:dm2 | [6]ch47:dm2 | [7]ch47:dm2 | [8]ch47:dm2 | [9]ch47:dm2
501014,generated_pattern_registration_10budget_600ms_pca.pkl,10,pca,5014,14,315.0,25,1,[0]ch36:dm-1;ch74:dm0;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch36:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch3:dm-1;ch5:dm0;ch36:dm0;ch74:dm-1;ch77:dm2;ch83:dm2 | [3]ch5:dm0;ch13:dm-1;ch69:dm0;ch83:dm2;ch89:dm0;ch93:dm1 | [4]ch87:dm0;ch93:dm0 | [5] | [6] | [7] | [8] | [9]
501012,generated_pattern_registration_10budget_600ms_pca.pkl,10,pca,5012,12,270.0,26,1,[0]ch36:dm-1;ch74:dm0;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch36:dm0;ch57:dm-1;ch65:dm-1;ch74:dm0;ch77:dm2;ch79:dm0;ch83:dm2;ch91:dm-1 | [2]ch3:dm-1;ch25:dm0;ch36:dm0;ch77:dm2;ch79:dm1;ch83:dm2;ch91:dm-1 | [3]ch3:dm-1;ch5:dm0;ch36:dm0;ch77:dm2;ch83:dm2;ch89:dm-1;ch91:dm-1;ch93:dm0 | [4]ch79:dm-1;ch93:dm2 | [5]ch93:dm2 | [6]ch47:dm2;ch52:dm0;ch91:dm-1;ch93:dm0 | [7]ch47:dm2 | [8]ch47:dm2 | [9]ch47:dm1
501006,generated_pattern_registration_10budget_600ms_pca.pkl,10,pca,506,6,135.0,27,1,[0]ch5:dm0;ch25:dm0;ch36:dm-1;ch74:dm-1;ch77:dm2;ch79:dm1;ch83:dm2;ch91:dm-1 | [1]ch36:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch3:dm-1;ch5:dm0;ch9:dm-1;ch57:dm0;ch74:dm0;ch77:dm2;ch83:dm2;ch89:dm-1;ch90:dm0;ch91:dm-1 | [4]ch54:dm2;ch69:dm0;ch79:dm0;ch88:dm-1;ch90:dm0;ch91:dm0;ch93:dm0 | [5] | [6] | [7] | [8] | [9]
501009,generated_pattern_registration_10budget_600ms_pca.pkl,10,pca,509,9,202.5,28,1,[0]ch36:dm-1;ch74:dm0;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch36:dm0;ch57:dm-1;ch65:dm-1;ch74:dm0;ch77:dm2;ch79:dm0;ch83:dm2;ch91:dm-1 | [2]ch3:dm-1;ch36:dm0;ch65:dm-1;ch74:dm0;ch77:dm2;ch83:dm2 | [3]ch36:dm0;ch57:dm-1;ch77:dm2;ch83:dm2;ch93:dm-1 | [4]ch15:dm0;ch25:dm-1;ch52:dm0;ch57:dm1;ch66:dm-1;ch79:dm-1;ch82:dm-1;ch88:dm0;ch91:dm-1;ch93:dm2 | [5]ch36:dm-1;ch47:dm-1;ch66:dm-1;ch71:dm2 | [6]ch36:dm1;ch47:dm2;ch66:dm-1;ch71:dm-1 | [7]ch13:dm2;ch47:dm2;ch57:dm-1;ch66:dm-1;ch71:dm-1;ch72:dm-1 | [8]ch11:dm-1;ch13:dm2;ch47:dm2;ch52:dm-1;ch87:dm0;ch88:dm0;ch93:dm-1 | [9]ch11:dm-1;ch13:dm2;ch47:dm2
501013,generated_pattern_registration_10budget_600ms_pca.pkl,10,pca,5013,13,292.5,29,1,[0]ch36:dm-1;ch74:dm0;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch36:dm0;ch57:dm-1;ch65:dm-1;ch74:dm0;ch77:dm2;ch79:dm0;ch83:dm2;ch91:dm-1 | [2]ch3:dm-1;ch25:dm0;ch36:dm0;ch77:dm2;ch79:dm1;ch83:dm2;ch91:dm-1 | [3]ch83:dm2;ch89:dm-1 | [4]ch91:dm-1;ch93:dm2 | [5]ch1:dm1;ch93:dm0 | [6]ch1:dm0;ch47:dm2;ch52:dm-1;ch91:dm-1;ch93:dm0 | [7]ch47:dm2 | [8]ch47:dm2 | [9]ch47:dm2
501008,generated_pattern_registration_10budget_600ms_pca.pkl,10,pca,508,8,180.0,30,1,[0]ch36:dm-1;ch74:dm0;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch36:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch19:dm-1;ch25:dm0;ch36:dm1;ch57:dm0;ch77:dm1;ch83:dm2;ch91:dm-1 | [4]ch19:dm1;ch25:dm-1;ch47:dm0;ch57:dm1;ch72:dm-1;ch79:dm-1;ch93:dm0 | [5]ch11:dm-1;ch19:dm2;ch47:dm2;ch57:dm-1;ch65:dm-1;ch66:dm-1;ch71:dm-1 | [6]ch11:dm-1;ch13:dm2;ch47:dm2;ch52:dm-1 | [7]ch11:dm-1;ch13:dm2;ch47:dm2 | [8]ch11:dm-1;ch13:dm2;ch47:dm2 | [9]ch47:dm2
501001,generated_pattern_registration_10budget_600ms_pca.pkl,10,pca,501,1,22.5,31,1,[0]ch36:dm-1;ch74:dm0;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch5:dm0;ch9:dm-1;ch25:dm0;ch36:dm0;ch74:dm-1;ch77:dm2;ch79:dm1;ch83:dm2 | [2]ch3:dm-1;ch5:dm0;ch36:dm0;ch74:dm-1;ch77:dm2;ch83:dm2 | [3]ch13:dm0;ch25:dm2;ch36:dm0;ch57:dm-1;ch65:dm-1;ch77:dm2;ch83:dm2;ch93:dm-1 | [4]ch41:dm2;ch47:dm-1;ch65:dm-1;ch79:dm-1;ch87:dm2;ch88:dm2;ch93:dm-1 | [5]ch9:dm-1;ch41:dm2;ch57:dm1;ch66:dm-1;ch72:dm-1 | [6]ch9:dm-1;ch13:dm1;ch47:dm2;ch66:dm-1;ch72:dm-1 | [7]ch9:dm-1;ch11:dm-1;ch13:dm2;ch47:dm2;ch52:dm-1;ch57:dm-1;ch66:dm-1;ch71:dm-1;ch88:dm-1;ch92:dm2 | [8]ch11:dm-1;ch13:dm2;ch47:dm2;ch52:dm-1 | [9]ch3:dm1;ch47:dm2
501015,generated_pattern_registration_10budget_600ms_pca.pkl,10,pca,5015,15,337.5,32,1,[0]ch36:dm-1;ch74:dm0;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch36:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch41:dm-1;ch52:dm2;ch79:dm-1;ch93:dm1 | [4]ch11:dm-1;ch19:dm2;ch25:dm-1;ch47:dm1;ch91:dm-1;ch93:dm-1 | [5]ch11:dm-1;ch13:dm2;ch47:dm2;ch52:dm-1 | [6]ch11:dm-1;ch13:dm2;ch47:dm2 | [7]ch47:dm2 | [8]ch13:dm0 | [9]
502002,generated_pattern_registration_4budget_600ms_lda.pkl,4,lda,502,2,45.0,33,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch3:dm-1;ch77:dm2;ch83:dm2;ch91:dm-1 | [4]ch93:dm2 | [5]ch20:dm2;ch36:dm-1 | [6]ch20:dm2;ch36:dm-1 | [7]ch20:dm2;ch26:dm2;ch41:dm-1;ch71:dm2 | [8]ch1:dm-1;ch20:dm2;ch26:dm2;ch88:dm2 | [9]ch47:dm2
502011,generated_pattern_registration_4budget_600ms_lda.pkl,4,lda,5011,11,247.5,34,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch3:dm-1;ch36:dm0;ch77:dm2;ch83:dm2 | [3]ch74:dm-1;ch77:dm2;ch83:dm2;ch91:dm-1 | [4]ch93:dm2 | [5]ch5:dm-1;ch20:dm2;ch26:dm2;ch36:dm0 | [6]ch20:dm2;ch36:dm-1 | [7]ch20:dm2;ch36:dm-1 | [8]ch20:dm2;ch26:dm2;ch41:dm-1;ch71:dm2 | [9]ch20:dm2;ch26:dm2;ch41:dm-1;ch71:dm2
502003,generated_pattern_registration_4budget_600ms_lda.pkl,4,lda,503,3,67.5,35,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch69:dm-1;ch74:dm-1;ch77:dm2;ch83:dm2 | [4]ch89:dm-1;ch93:dm2 | [5]ch20:dm2;ch26:dm2;ch41:dm-1;ch93:dm2 | [6]ch20:dm2;ch26:dm2;ch41:dm-1;ch71:dm2 | [7]ch20:dm2;ch26:dm2;ch41:dm-1;ch71:dm2 | [8]ch5:dm-1;ch20:dm2;ch26:dm1;ch52:dm1 | [9]ch5:dm-1;ch19:dm1;ch20:dm2;ch26:dm1
502010,generated_pattern_registration_4budget_600ms_lda.pkl,4,lda,5010,10,225.0,36,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch3:dm-1;ch36:dm0;ch77:dm2;ch83:dm2 | [3]ch36:dm0;ch69:dm-1;ch77:dm2;ch83:dm2 | [4]ch93:dm2 | [5]ch19:dm-1;ch20:dm2;ch26:dm2;ch93:dm0 | [6]ch20:dm2;ch26:dm2;ch41:dm-1;ch71:dm2 | [7]ch20:dm2;ch26:dm2;ch72:dm-1;ch92:dm2 | [8]ch47:dm2 | [9]ch47:dm1
502000,generated_pattern_registration_4budget_600ms_lda.pkl,4,lda,500,0,0.0,37,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch69:dm-1;ch79:dm2;ch83:dm0;ch90:dm0 | [4]ch20:dm2 | [5]ch20:dm2;ch26:dm2;ch71:dm2;ch72:dm-1 | [6] | [7] | [8] | [9]
502004,generated_pattern_registration_4budget_600ms_lda.pkl,4,lda,504,4,90.0,38,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch3:dm-1;ch36:dm0;ch77:dm2;ch83:dm2 | [3]ch69:dm-1;ch74:dm-1;ch77:dm2;ch83:dm2 | [4]ch69:dm1;ch79:dm1;ch83:dm2;ch90:dm1 | [5]ch26:dm1;ch91:dm-1;ch93:dm2 | [6]ch20:dm2;ch36:dm-1 | [7]ch20:dm2;ch36:dm-1 | [8]ch20:dm2;ch36:dm-1 | [9]ch20:dm2;ch26:dm2;ch41:dm-1;ch71:dm2
502007,generated_pattern_registration_4budget_600ms_lda.pkl,4,lda,507,7,157.5,39,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch20:dm-1;ch69:dm1;ch83:dm2;ch90:dm-1 | [4]ch3:dm-1;ch20:dm2;ch36:dm1;ch72:dm-1 | [5]ch5:dm-1;ch20:dm2;ch52:dm1;ch71:dm0 | [6]ch20:dm2;ch26:dm2;ch71:dm2;ch72:dm-1 | [7]ch13:dm1;ch47:dm0 | [8] | [9]
502005,generated_pattern_registration_4budget_600ms_lda.pkl,4,lda,505,5,112.5,40,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch69:dm-1;ch74:dm-1;ch77:dm2;ch83:dm2 | [4]ch20:dm2;ch69:dm-1;ch90:dm2;ch93:dm2 | [5]ch5:dm-1;ch20:dm2;ch36:dm0 | [6]ch5:dm-1;ch20:dm2;ch36:dm0;ch71:dm1 | [7]ch5:dm-1;ch20:dm2;ch26:dm2;ch36:dm0 | [8]ch20:dm2;ch26:dm2;ch41:dm-1;ch71:dm2 | [9]ch20:dm2;ch26:dm2;ch41:dm-1;ch71:dm2
502014,generated_pattern_registration_4budget_600ms_lda.pkl,4,lda,5014,14,315.0,41,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch69:dm1;ch79:dm1;ch83:dm2;ch90:dm1 | [4]ch20:dm2;ch25:dm-1;ch36:dm1 | [5]ch5:dm-1;ch20:dm2;ch36:dm1;ch71:dm0 | [6]ch5:dm-1;ch19:dm1;ch20:dm2;ch52:dm-1 | [7]ch20:dm2;ch26:dm2;ch41:dm-1;ch71:dm2 | [8]ch19:dm0;ch26:dm0;ch47:dm0;ch72:dm-1 | [9]ch13:dm0
502012,generated_pattern_registration_4budget_600ms_lda.pkl,4,lda,5012,12,270.0,42,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch69:dm-1;ch74:dm-1;ch77:dm2;ch83:dm2 | [4]ch69:dm1;ch79:dm1;ch83:dm2;ch90:dm1 | [5]ch26:dm1;ch91:dm-1;ch93:dm2 | [6]ch5:dm-1;ch20:dm2;ch26:dm2;ch71:dm2 | [7]ch5:dm-1;ch20:dm2;ch26:dm2;ch71:dm2 | [8]ch5:dm-1;ch20:dm2;ch26:dm2;ch52:dm1 | [9]ch20:dm2;ch26:dm2;ch52:dm-1;ch71:dm1
502006,generated_pattern_registration_4budget_600ms_lda.pkl,4,lda,506,6,135.0,43,1,[0]ch74:dm-1;ch77:dm2;ch83:dm2;ch91:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch69:dm-1;ch74:dm-1;ch77:dm2;ch83:dm2 | [4]ch5:dm-1;ch20:dm2;ch69:dm-1;ch82:dm2 | [5]ch5:dm-1;ch20:dm2;ch36:dm1;ch52:dm-1 | [6]ch5:dm-1;ch19:dm1;ch20:dm2;ch52:dm0 | [7]ch5:dm-1;ch19:dm1;ch20:dm2;ch52:dm-1 | [8]ch20:dm2;ch26:dm2;ch41:dm-1;ch71:dm2 | [9]ch20:dm2;ch26:dm2;ch52:dm2;ch72:dm-1
502009,generated_pattern_registration_4budget_600ms_lda.pkl,4,lda,509,9,202.5,44,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch3:dm-1;ch77:dm2;ch83:dm2;ch91:dm-1 | [4]ch93:dm2 | [5]ch20:dm2;ch26:dm2;ch41:dm-1;ch71:dm2 | [6]ch20:dm2;ch26:dm2;ch41:dm-1;ch88:dm2 | [7]ch47:dm2 | [8]ch47:dm2 | [9]ch47:dm1
502013,generated_pattern_registration_4budget_600ms_lda.pkl,4,lda,5013,13,292.5,45,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch69:dm-1;ch74:dm-1;ch77:dm2;ch83:dm2 | [4]ch13:dm-1;ch20:dm2;ch90:dm2;ch93:dm2 | [5]ch5:dm-1;ch20:dm2;ch26:dm0;ch36:dm0 | [6]ch5:dm-1;ch20:dm2;ch26:dm2;ch36:dm0 | [7]ch19:dm1;ch20:dm2;ch36:dm-1;ch52:dm0 | [8]ch20:dm2;ch36:dm-1 | [9]ch20:dm2;ch26:dm2;ch41:dm-1;ch71:dm2
502008,generated_pattern_registration_4budget_600ms_lda.pkl,4,lda,508,8,180.0,46,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch69:dm-1;ch74:dm-1;ch83:dm2;ch90:dm0 | [4]ch5:dm-1;ch20:dm2;ch36:dm0 | [5]ch5:dm0;ch20:dm-1;ch36:dm-1 | [6]ch5:dm0;ch20:dm-1;ch36:dm-1;ch52:dm-1 | [7] | [8] | [9]
502001,generated_pattern_registration_4budget_600ms_lda.pkl,4,lda,501,1,22.5,47,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch3:dm-1;ch77:dm2;ch83:dm2;ch89:dm-1 | [4]ch79:dm0;ch90:dm0;ch93:dm0 | [5]ch20:dm2;ch26:dm2;ch41:dm-1;ch71:dm2 | [6]ch20:dm2;ch26:dm2;ch52:dm2;ch72:dm-1 | [7]ch13:dm0;ch47:dm1 | [8] | [9]
502015,generated_pattern_registration_4budget_600ms_lda.pkl,4,lda,5015,15,337.5,48,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch69:dm-1;ch89:dm-1;ch90:dm0 | [4]ch19:dm1;ch20:dm2;ch36:dm1;ch52:dm-1 | [5]ch5:dm-1;ch19:dm1;ch20:dm2;ch52:dm0 | [6]ch20:dm0 | [7] | [8] | [9]
503002,generated_pattern_registration_4budget_600ms_pca.pkl,4,pca,502,2,45.0,49,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch3:dm-1;ch36:dm0;ch77:dm2;ch83:dm2 | [3]ch3:dm-1;ch77:dm2;ch83:dm2;ch91:dm-1 | [4]ch52:dm0;ch79:dm-1;ch91:dm-1;ch93:dm2 | [5]ch52:dm2;ch66:dm-1;ch91:dm-1;ch93:dm2 | [6]ch13:dm2;ch47:dm2;ch66:dm-1;ch71:dm-1 | [7]ch11:dm-1;ch13:dm2;ch47:dm2 | [8]ch11:dm-1;ch13:dm2;ch47:dm2 | [9]ch3:dm0;ch47:dm2
503011,generated_pattern_registration_4budget_600ms_pca.pkl,4,pca,5011,11,247.5,50,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch3:dm-1;ch36:dm0;ch77:dm2;ch83:dm2 | [2]ch36:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch3:dm-1;ch77:dm2;ch83:dm2;ch91:dm-1 | [4]ch79:dm-1;ch88:dm0;ch91:dm-1;ch93:dm2 | [5]ch1:dm1;ch93:dm0 | [6]ch47:dm2 | [7]ch47:dm2 | [8]ch47:dm2 | [9]ch47:dm1
503003,generated_pattern_registration_4budget_600ms_pca.pkl,4,pca,503,3,67.5,51,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch3:dm-1;ch36:dm0;ch77:dm2;ch83:dm2 | [2]ch36:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch3:dm-1;ch77:dm2;ch83:dm2;ch91:dm-1 | [4]ch89:dm-1;ch93:dm2 | [5]ch93:dm2 | [6]ch13:dm0;ch47:dm1 | [7]ch13:dm0;ch47:dm1 | [8]ch13:dm0;ch47:dm1 | [9]ch13:dm0
503010,generated_pattern_registration_4budget_600ms_pca.pkl,4,pca,5010,10,225.0,52,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch3:dm-1;ch36:dm0;ch77:dm2;ch83:dm2 | [3]ch3:dm-1;ch77:dm2;ch83:dm2;ch91:dm-1 | [4]ch52:dm0;ch79:dm-1;ch91:dm-1;ch93:dm2 | [5]ch19:dm1;ch66:dm-1;ch88:dm0;ch93:dm0 | [6]ch41:dm2;ch57:dm-1;ch66:dm-1;ch72:dm-1 | [7]ch13:dm1;ch47:dm2;ch66:dm-1;ch71:dm-1 | [8]ch13:dm2;ch47:dm2;ch66:dm-1;ch71:dm-1 | [9]ch3:dm0;ch47:dm2;ch72:dm-1;ch93:dm-1
503000,generated_pattern_registration_4budget_600ms_pca.pkl,4,pca,500,0,0.0,53,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch5:dm0;ch20:dm1;ch71:dm-1;ch77:dm2 | [4]ch19:dm2;ch47:dm1;ch71:dm-1;ch93:dm0 | [5]ch11:dm-1;ch13:dm2;ch47:dm2 | [6]ch11:dm-1;ch13:dm2;ch47:dm2 | [7]ch11:dm-1;ch13:dm2;ch47:dm2 | [8]ch11:dm-1;ch13:dm2;ch47:dm2 | [9]ch47:dm2
503004,generated_pattern_registration_4budget_600ms_pca.pkl,4,pca,504,4,90.0,54,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch3:dm-1;ch36:dm0;ch77:dm2;ch83:dm2 | [2]ch3:dm-1;ch77:dm2;ch83:dm2;ch91:dm-1 | [3]ch3:dm-1;ch77:dm2;ch83:dm2;ch91:dm-1 | [4]ch89:dm-1;ch93:dm2 | [5]ch79:dm-1;ch88:dm0;ch91:dm-1;ch93:dm2 | [6]ch52:dm0;ch93:dm0 | [7]ch13:dm0;ch47:dm1 | [8]ch13:dm0;ch47:dm1 | [9]ch13:dm0
503007,generated_pattern_registration_4budget_600ms_pca.pkl,4,pca,507,7,157.5,55,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch83:dm2;ch87:dm0;ch93:dm-1 | [4] | [5] | [6] | [7] | [8] | [9]
503005,generated_pattern_registration_4budget_600ms_pca.pkl,4,pca,505,5,112.5,56,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch3:dm-1;ch36:dm0;ch77:dm2;ch83:dm2 | [2]ch3:dm-1;ch77:dm2;ch83:dm2;ch91:dm-1 | [3]ch3:dm-1;ch77:dm2;ch83:dm2;ch91:dm-1 | [4]ch52:dm0;ch79:dm-1;ch91:dm-1;ch93:dm2 | [5]ch93:dm2 | [6]ch47:dm2;ch52:dm0;ch91:dm-1;ch93:dm0 | [7]ch47:dm2 | [8]ch47:dm2 | [9]ch47:dm2
503014,generated_pattern_registration_4budget_600ms_pca.pkl,4,pca,5014,14,315.0,57,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch57:dm0;ch77:dm-1;ch83:dm2;ch89:dm-1 | [4] | [5]ch57:dm-1 | [6] | [7] | [8] | [9]
503012,generated_pattern_registration_4budget_600ms_pca.pkl,4,pca,5012,12,270.0,58,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch3:dm-1;ch36:dm0;ch77:dm2;ch83:dm2 | [2]ch3:dm-1;ch77:dm2;ch83:dm2;ch91:dm-1 | [3]ch3:dm-1;ch77:dm2;ch83:dm2;ch91:dm-1 | [4]ch83:dm2;ch89:dm-1;ch91:dm-1;ch93:dm0 | [5]ch52:dm0;ch91:dm-1;ch93:dm2 | [6]ch52:dm0;ch88:dm0;ch91:dm-1;ch93:dm0 | [7]ch47:dm2;ch93:dm0 | [8]ch47:dm2 | [9]ch47:dm1
503006,generated_pattern_registration_4budget_600ms_pca.pkl,4,pca,506,6,135.0,59,1,[0]ch74:dm-1;ch77:dm2;ch83:dm2;ch91:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch36:dm0;ch69:dm-1;ch77:dm2;ch83:dm2 | [4]ch69:dm1;ch79:dm1;ch90:dm1;ch93:dm1 | [5] | [6] | [7] | [8] | [9]
