config_id,best_val_loss_mean,best_val_loss_sem,best_val_loss_count,best_val_corr_mean,best_val_corr_sem,best_val_corr_count,best_epoch_mean,best_epoch_sem,best_epoch_count,test_loss_mean,test_loss_sem,test_loss_count,test_corr_mean,test_corr_sem,test_corr_count,n_params_mean,n_params_sem,n_params_count,n_train_mean,n_train_sem,n_train_count,n_val_mean,n_val_sem,n_val_count,n_test_mean,n_test_sem,n_test_count,n_epochs_run_mean,n_epochs_run_sem,n_epochs_run_count,train_seconds_mean,train_seconds_sem,train_seconds_count,seed_mean,seed_sem,seed_count,wall_time_s_mean,wall_time_s_sem,wall_time_s_count,gpu_id_mean,gpu_id_sem,gpu_id_count
050805db7e,0.23741056408484776,0.0076136680206068405,10,0.14013446253257947,0.03350258987409475,10,29.4,7.789166265468411,10,0.2493852507472038,0.004475740465478598,10,0.09987231902264163,0.02324870932201682,10,1257032.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,30.9,7.35217277030705,10,4.91,0.9871901764323044,10,4.5,0.9574271077563381,10,5.88,0.992505247677143,10,0.5,0.16666666666666669,10
05160992f9,0.2131971081097921,0.00036771215199511947,10,0.255235619937333,0.0012683173178839838,10,50.0,0.0,10,0.23371176965236665,0.00014499436203320383,10,0.18324691652686426,0.0007584121851070164,10,928584.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,50.0,0.0,10,7.2700000000000005,0.021343747458109442,10,4.5,0.9574271077563381,10,8.239999999999998,0.022110831935702784,10,0.5,0.16666666666666669,10
056a4a799a,0.21366176887353264,0.0006508020722313564,10,0.25080839179404896,0.0019339903995530376,10,49.8,0.1333333333333334,10,0.23478332558870316,0.0002837287721497234,10,0.17990521255336758,0.0013244640102511361,10,1028936.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,50.0,0.0,10,7.19,0.02333333333333333,10,4.5,0.9574271077563381,10,8.15,0.03726779962499654,10,0.5,0.16666666666666669,10
06be871c21,0.21390282106399536,0.0004603808535032058,10,0.2510757178193869,0.001382874835709211,10,50.0,0.0,10,0.23393122212886813,0.0003005820575734371,10,0.18046332408650612,0.0010089719251844286,10,1059656.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,50.0,0.0,10,7.2299999999999995,0.036666666666666715,10,4.5,0.9574271077563381,10,8.16,0.03399346342395188,10,0.5,0.16666666666666669,10
07513c82ee,0.23506703811883928,0.005535801028392012,10,0.1480611011056231,0.02440402320431429,10,32.8,7.080175766807551,10,0.24689302043914796,0.00326419836920546,10,0.1077112862541052,0.01646677544572134,10,1339208.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,34.2,6.6563253125629815,10,5.36,0.9034747736747644,10,4.5,0.9574271077563381,10,6.2700000000000005,0.8987707654841077,10,0.5,0.16666666666666669,10
07a61b96e2,0.24446842789649964,0.005288315884970276,10,0.09310233962927081,0.025915506784595737,10,19.3,6.92667949950688,10,0.2513883309960365,0.0029618479276061686,10,0.06853635995040216,0.018464757162961785,10,1369928.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,21.7,6.640030120413611,10,3.8300000000000005,0.9448162666771661,10,4.5,0.9574271077563381,10,4.8100000000000005,0.9575953680385515,10,0.5,0.16666666666666669,10
07d031abd4,0.22156911249955497,0.007153804529590952,10,0.22393241679050147,0.022879527456090825,10,45.1,4.9,10,0.24041645206212997,0.005149191727004238,10,0.1611127296706267,0.01668839734961983,10,928584.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,45.4,4.6000000000000005,10,6.57,0.5981545693956445,10,4.5,0.9574271077563381,10,7.489999999999999,0.6006385491014263,10,0.5,0.16666666666666669,10
08ddae54a4,0.2055560606122017,0.00036982570820245,10,0.2949883452795261,0.001472037280046189,10,50.0,0.0,10,0.2298282726764679,0.00020790984411126964,10,0.2104857291859808,0.0008287305639709507,10,746312.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,50.0,0.0,10,7.01,0.023333333333333258,10,4.5,0.9574271077563381,10,7.95,0.022360679774997894,10,0.5,0.16666666666666669,10
094f8c687f,0.204178219974041,0.00035226407681995293,10,0.3062052042062002,0.0005879472973420589,10,49.6,0.22110831935702666,10,0.22787036557197574,7.11236694770741e-05,10,0.2185489507949346,0.0003806093863430561,10,417864.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,50.0,0.0,10,6.58,0.06110100926607781,10,4.5,0.9574271077563381,10,7.51,0.0706320670013903,10,0.5,0.16666666666666669,10
09a1b42eb3,0.2244159953395526,0.00042022164402619785,10,0.2054073234700927,0.0010359591213787648,10,49.8,0.13333333333333314,10,0.2365274161577225,0.00011434126037937161,10,0.14700624609690174,0.0007066251703363791,10,646984.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,50.0,0.0,10,6.49,0.023333333333333248,10,4.5,0.9574271077563381,10,7.42,0.032659863237109066,10,0.5,0.16666666666666669,10
0a74fc65c5,0.24081380108992256,0.0049768116897930354,10,0.0976929223259437,0.029440623071574655,10,25.4,6.695271963607354,10,0.24782650035619733,0.0027738618583045722,10,0.06934542529130786,0.020700684800942466,10,1257032.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,27.2,6.205374015050718,10,4.43,0.8287943049997388,10,4.5,0.9574271077563381,10,5.37,0.8316048741239236,10,0.5,0.16666666666666669,10
0c22086c1e,0.2189300372401873,0.003995179291052241,10,0.22669823254167148,0.02203715302562181,10,25.9,5.976714073059804,10,0.2350896609544754,0.0023199682395681283,10,0.16106171800436492,0.016156642458877594,10,417864.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,28.2,5.674112754920857,10,4.0,0.649786289653931,10,4.5,0.9574271077563381,10,4.9399999999999995,0.6393051783859655,10,0.5,0.16666666666666669,10
0cf355bff1,0.21553813127676644,0.0013071479243402992,10,0.2450834869286484,0.0060296053368250335,10,45.1,2.4057800767688176,10,0.23595400078296663,0.00048432564148301544,10,0.17377389643367505,0.004442403155146836,10,844104.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,46.5,2.082999973329066,10,6.459999999999999,0.2591438896743575,10,4.5,0.9574271077563381,10,7.38,0.26110874703421516,10,0.5,0.16666666666666669,10
0d3aadc595,0.2255613028605779,0.0003615601157887471,10,0.20548304650469582,0.0011952329478032624,10,49.6,0.16329931618554494,10,0.2375075681090355,9.590202581672889e-05,10,0.14753326282437598,0.0006708906055054936,10,600136.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,50.0,0.0,10,6.56,0.016329931618554436,10,4.5,0.9574271077563381,10,7.49,0.027688746209726837,10,0.5,0.16666666666666669,10
0db7f175a5,0.22548965432246523,0.005985071581565211,10,0.1959480989367311,0.025720295623602986,10,40.4,6.2346700883937,10,0.24183925008773804,0.003588748278639196,10,0.13885947151318523,0.017231135425164492,10,1339208.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,41.2,5.866666666666667,10,6.3,0.7842901957254795,10,4.5,0.9574271077563381,10,7.2299999999999995,0.7898030696881907,10,0.5,0.16666666666666669,10
0dc2046fa3,0.21402694431940716,0.0003474310532343482,10,0.24839372115729233,0.0013191305948211459,10,49.9,0.10000000000000006,10,0.2343285293698311,0.0002742726429825753,10,0.17742692821111758,0.0009660061848824945,10,1041480.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,50.0,0.0,10,7.42,0.035901098714229966,10,4.5,0.9574271077563381,10,8.39,0.027688746209726788,10,0.5,0.16666666666666669,10
0dce947802,0.22841485146681467,0.005452672264807668,10,0.1803853137696312,0.027073136484141246,10,24.6,6.915682660928469,10,0.24269260829687117,0.003428448444608712,10,0.1303499384663495,0.018772967724076557,10,746312.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,26.4,6.425988899253821,10,4.05,0.8105210943858552,10,4.5,0.9574271077563381,10,5.01,0.8075270893288968,10,0.5,0.16666666666666669,10
0f15e8e7cf,0.24037714083989462,0.0004831731374597966,10,0.1175643175379866,0.0031506876673975935,10,8.5,0.6009252125773316,10,0.2457511990427971,0.0002639755847501469,10,0.08675012869053231,0.00205326392390965,10,581960.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,11.5,0.6009252125773317,10,2.1399999999999997,0.08326663997864533,10,4.5,0.9574271077563381,10,3.09,0.09480975102218592,10,0.5,0.16666666666666669,10
0f4db93476,0.23433613596359887,0.0031363176631186997,10,0.14673506326612828,0.01713743164237648,10,27.3,6.178906771338187,10,0.24283483926057814,0.0016650693487480883,10,0.10871823590726785,0.011796347929999656,10,797512.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,29.1,5.689073347703961,10,4.43,0.7208097298640375,10,4.5,0.9574271077563381,10,5.4,0.7223418704310154,10,0.5,0.16666666666666669,10
0ff3d879fa,0.20812442855040234,0.00037199770379560605,10,0.2850358432117859,0.000683326465223195,10,49.7,0.15275252316519497,10,0.22991182373762128,0.00010480748128270254,10,0.2038528222790931,0.0004720318700127699,10,515912.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,50.0,0.0,10,6.36,0.026666666666666766,10,4.5,0.9574271077563381,10,7.2700000000000005,0.026034165586355514,10,0.5,0.16666666666666669,10
103450e0e3,0.2047511191765467,0.0003466846149056823,10,0.3031777220262143,0.0011655915072982027,10,49.3,0.3,10,0.2283951510667801,9.603690697907785e-05,10,0.215791010403768,0.0006168031679267161,10,438344.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,50.0,0.0,10,6.5,0.04216370213557836,10,4.5,0.9574271077563381,10,7.45,0.052174919474995154,10,0.5,0.16666666666666669,10
107f80e3cc,0.22523185024658837,0.00909018626794204,10,0.21525527908036493,0.03170939615990305,10,40.6,6.266666666666666,10,0.24167960003614425,0.006376957825039336,10,0.1557522917338674,0.021969854072657658,10,682568.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,41.2,5.866666666666666,10,5.65,0.708715583134573,10,4.5,0.9574271077563381,10,6.609999999999999,0.7103129200883541,10,0.5,0.16666666666666669,10
12359853fe,0.24643757780392966,0.004835280419788798,10,0.08098114071611733,0.02454172121893278,10,24.2,6.895731368833267,10,0.2524365845799446,0.0031237255770104823,10,0.05880286455487406,0.0173772608560189,10,1369928.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,26.2,6.485539470408165,10,4.4399999999999995,0.9021209576449393,10,4.5,0.9574271077563381,10,5.4,0.9060291876583716,10,0.5,0.16666666666666669,10
125cc296a3,0.22269737770160042,0.00044860695848429854,10,0.2066703097463473,0.0008135267316104331,10,50.0,0.0,10,0.2371738052725792,8.940790107870054e-05,10,0.14969773466643632,0.0005176975860035437,10,1028936.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,50.0,0.0,10,7.2,0.0365148371670111,10,4.5,0.9574271077563381,10,8.139999999999999,0.030550504633038905,10,0.5,0.16666666666666669,10
12788a45f5,0.21183051707347236,0.0003655088579033784,10,0.2700780465951741,0.0007497328182502901,10,49.8,0.13333333333333314,10,0.23154670906066896,8.805363170970973e-05,10,0.1928200229921822,0.0005184780859320826,10,469064.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,50.0,0.0,10,6.57,0.05587684871413402,10,4.5,0.9574271077563381,10,7.55,0.05426273532033236,10,0.5,0.16666666666666669,10
129247d99b,0.24084626650810242,0.0005150306594923521,10,0.11494118922463499,0.002592084979381501,10,8.0,0.4714045207910317,10,0.24592240586280822,0.0002057308534915381,10,0.08511522137565186,0.0016285538666567648,10,581960.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,11.0,0.4714045207910318,10,2.09,0.05044248650140518,10,4.5,0.9574271077563381,10,3.04,0.04988876515698592,10,0.5,0.16666666666666669,10
13513980c5,0.21038846671581268,0.00043872399865722757,10,0.27461772571360477,0.0009631311078527096,10,50.0,0.0,10,0.2299285702586174,0.0001199077127884647,10,0.19721933688176363,0.0005608785273806873,10,384840.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,50.0,0.0,10,6.4,0.03333333333333337,10,4.5,0.9574271077563381,10,7.359999999999999,0.040000000000000036,10,0.5,0.16666666666666669,10
13ead7416e,0.21550948937733966,0.001431894551014138,10,0.24612575783394747,0.007529951170348877,10,46.1,3.049407957110509,10,0.23505419200658798,0.0006616228945890521,10,0.17471935916997597,0.00544703611004391,10,682312.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,47.0,2.7848798098940564,10,6.4799999999999995,0.3345976024354562,10,4.5,0.9574271077563381,10,7.44,0.33105890714493696,10,0.5,0.16666666666666669,10
141e04553d,0.21711581232150395,0.004616349481045511,10,0.23470430291488245,0.020949545652063684,10,45.2,4.5796651988254915,10,0.23562351802587508,0.0027456157982401253,10,0.16834580273896363,0.014459394833811973,10,879688.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,45.7,4.3,10,6.76,0.5739144341953579,10,4.5,0.9574271077563381,10,7.74,0.5827520913733387,10,0.5,0.16666666666666669,10
1486f31f18,0.21054308138291042,0.00046935374181429157,10,0.26802350905932654,0.0010403036391579464,10,49.9,0.10000000000000026,10,0.23345399601459502,0.00013007487256998945,10,0.19189463694525877,0.0007215835829119061,10,713288.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,50.0,0.0,10,6.88,0.0200000000000001,10,4.5,0.9574271077563381,10,7.840000000000001,0.022110831935702725,10,0.5,0.16666666666666669,10
1501646c90,0.2220080943504969,0.0004372355648765987,10,0.20978924246216266,0.000885402340739464,10,49.6,0.22110831935702654,10,0.2387628461122513,0.00010549871725886299,10,0.1504787343192105,0.0005510230571569512,10,1141832.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,50.0,0.0,10,7.44,0.033993463423951854,10,4.5,0.9574271077563381,10,8.370000000000001,0.036666666666666715,10,0.5,0.16666666666666669,10
1742a6efd8,0.21434011896451316,0.0004568429795743511,10,0.25648931665542374,0.0011246129926378347,10,50.0,0.0,10,0.23227766143083572,0.0001013218892184449,10,0.18347999301198464,0.0007449518099933722,10,384840.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,50.0,0.0,10,6.4,0.014907119849998615,10,4.5,0.9574271077563381,10,7.35,0.026874192494328562,10,0.5,0.16666666666666669,10
17ab1a9f05,0.24011640612284343,0.0003755545443405486,10,0.1243535649830572,0.0009522695654667695,10,13.4,0.2666666666666669,10,0.2461460383296013,0.00025131631210258137,10,0.09172234068086396,0.0004333176713451449,10,530760.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,16.4,0.26666666666666666,10,2.7800000000000002,0.04422166387140534,10,4.5,0.9574271077563381,10,3.75,0.04772607021092117,10,0.5,0.16666666666666669,10
19ced6374c,0.2288122312823931,0.000456071129507665,10,0.1702416825774228,0.0011660830096852923,10,50.0,0.0,10,0.24082304993867876,0.00014769379846049432,10,0.12246508298296344,0.0010702791905967748,10,1142088.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,50.0,0.0,10,7.32,0.05120763831912418,10,4.5,0.9574271077563381,10,8.3,0.05163977794943226,10,0.5,0.16666666666666669,10
1a1b195f3c,0.23930089396238324,0.007379793515539741,10,0.12388249097281152,0.03492067738612163,10,21.8,7.675067860720625,10,0.2489449925303459,0.00443857440653892,10,0.09031900710129805,0.023727450444903937,10,1226312.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,23.6,7.185169912163989,10,3.97,0.9881576572367162,10,4.5,0.9574271077563381,10,4.93,0.9921973370028543,10,0.5,0.16666666666666669,10
1a351ba427,0.20445093303918838,0.00034966774217498565,10,0.3039805293449741,0.0011477481396454307,10,47.0,1.0110500592068734,10,0.22720853313207626,0.0001664741599163532,10,0.21753350685019504,0.0006891892885532577,10,438344.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,48.7,0.7,10,6.39,0.11000000000000003,10,4.5,0.9574271077563381,10,7.35,0.11279282877125762,10,0.5,0.16666666666666669,10
1bee7d9cd4,0.24155253674586613,0.0003530663266028186,10,0.12263420567067815,0.0013323536598977477,10,14.4,0.3055050463303893,10,0.24683439157009124,9.064254664618885e-05,10,0.09065204674899958,0.00045501962086372656,10,551240.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,17.4,0.30550504633038944,10,2.8600000000000003,0.05416025603090638,10,4.5,0.9574271077563381,10,3.84,0.07023769168568494,10,0.5,0.16666666666666669,10
1c866566d5,0.21515307591358818,0.005651971302554278,10,0.2468029046698758,0.029657635394221185,10,38.0,5.90668171555645,10,0.2337991308450699,0.003097857014584096,10,0.17695868747978263,0.02022898945623116,10,844360.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,39.5,5.586193297367677,10,5.5600000000000005,0.6860838950967376,10,4.5,0.9574271077563381,10,6.5200000000000005,0.6873136110975834,10,0.5,0.16666666666666669,10
1cd5acb590,0.2283478009502093,0.00047238399939984646,10,0.17680488377036982,0.0009255193418121453,10,50.0,0.0,10,0.2407764251470566,9.380675020058228e-05,10,0.12914948586683145,0.0007717254444153893,10,1141832.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,50.0,0.0,10,7.45,0.02236067977499782,10,4.5,0.9574271077563381,10,8.41,0.03144660377352187,10,0.5,0.16666666666666669,10
1e8446f854,0.2087610238790512,0.0040710122735452626,10,0.28111665931996854,0.01933203252409756,10,45.4,4.269270039089431,10,0.2301430701971054,0.002199474512717596,10,0.2021110276043478,0.01314447005214319,10,766792.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,46.0,4.0,10,6.5200000000000005,0.4921156142389487,10,4.5,0.9574271077563381,10,7.44,0.49445817708769757,10,0.5,0.16666666666666669,10
1ea0d031f5,0.2553704625169436,0.0011630719867031577,10,0.020982187932590695,0.002546752238356115,10,3.0,0.0,10,0.25631193838119504,0.0011337716152375874,10,0.016068060325203068,0.002454752243415403,10,1257032.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,6.0,0.0,10,1.53,0.015275252316519482,10,4.5,0.9574271077563381,10,2.4899999999999998,0.010000000000000012,10,0.5,0.16666666666666669,10
1f3cb735f1,0.22319583155711492,0.0003197563234435151,10,0.215413900204002,0.0011034102145577307,10,49.7,0.15275252316519491,10,0.2361444499254227,7.369806163606577e-05,10,0.15463243521149234,0.0005944919322284169,10,600136.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,50.0,0.0,10,6.6,0.021081851067789217,10,4.5,0.9574271077563381,10,7.529999999999999,0.026034165586355476,10,0.5,0.16666666666666669,10
1feacca601,0.22590504378080367,0.0016619394265000355,10,0.19559027081554953,0.008881562545628212,10,37.7,3.8094910712878987,10,0.23948316513299944,0.0006065160739138124,10,0.13877030071118884,0.006413236707891997,10,844104.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,39.8,3.5017455964450392,10,5.65,0.4405173725922232,10,4.5,0.9574271077563381,10,6.56,0.4369591895513051,10,0.5,0.16666666666666669,10
200598f7d4,0.22265898748238883,0.0006291840702531983,10,0.2021798476876968,0.002494456466094785,10,49.0,0.894427190999916,10,0.23954316794872285,0.0002693676560255274,10,0.14513420945014094,0.0015574480532162891,10,1172552.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,49.4,0.6000000000000001,10,7.38,0.09043106644167026,10,4.5,0.9574271077563381,10,8.35,0.09098229375970797,10,0.5,0.16666666666666669,10
2034f71c2d,0.22046129377683005,0.000626654590418248,10,0.21426624047546622,0.003118965009704544,10,49.9,0.10000000000000006,10,0.2387404307246208,0.00024604259516559544,10,0.15274382012423338,0.0017365604232847957,10,1041480.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,50.0,0.0,10,7.459999999999999,0.03399346342395183,10,4.5,0.9574271077563381,10,8.4,0.02981423969999709,10,0.5,0.16666666666666669,10
2052373a61,0.21318460710843407,0.0005316418871779314,10,0.2556747259210368,0.0014564642492284042,10,50.0,0.0,10,0.23300851552486418,0.00010262106467560029,10,0.18327137191432213,0.0010737734565639796,10,944712.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,50.0,0.0,10,6.99,0.037859388972001785,10,4.5,0.9574271077563381,10,7.909999999999999,0.04068851871911233,10,0.5,0.16666666666666669,10
207442fdfd,0.2054562747478485,0.0003084631376310875,10,0.2989751142307061,0.0006277151398606975,10,49.8,0.13333333333333353,10,0.22879765651226042,9.301334472115067e-05,10,0.2135563945059486,0.00047691617774793743,10,569416.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,50.0,0.0,10,6.639999999999999,0.03055050463303896,10,4.5,0.9574271077563381,10,7.590000000000001,0.0433333333333333,10,0.5,0.16666666666666669,10
207d2cc991,0.24254842913150787,0.0030946679976565127,10,0.11320975398274553,0.014616677196803833,10,17.7,5.3852679702231265,10,0.2496300208210945,0.001837203919412358,10,0.08617251554729433,0.009486570524913822,10,879688.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,20.1,4.985423196123318,10,3.35,0.6422616289332564,10,4.5,0.9574271077563381,10,4.3,0.6508114592995083,10,0.5,0.16666666666666669,10
20dbe4c62e,0.21225941507021587,0.0005225950548219797,10,0.26077974625860867,0.001527210254927753,10,50.0,0.0,10,0.2327849890589714,0.00016163665030220078,10,0.18723089790109976,0.0007918648625009967,10,713288.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,50.0,0.0,10,6.81,0.03144660377352198,10,4.5,0.9574271077563381,10,7.720000000000001,0.04163331998932269,10,0.5,0.16666666666666669,10
21680b609b,0.22415933179855346,0.00044839637987765727,10,0.198691077417904,0.0011149220047267708,10,50.0,0.0,10,0.23745454719066622,8.92131436206537e-05,10,0.1443886419558616,0.0006935956915284189,10,1059656.0,0.0,10,2400.0,0.0,10,600.0,0.0,10,1000.0,0.0,10,50.0,0.0,10,7.220000000000001,0.03265986323710908,10,4.5,0.9574271077563381,10,8.16,0.04268749491621906,10,0.5,0.16666666666666669,10
