run_dir,model_type,batch_avg_test_loss,batch_avg_test_corr,all_test_fve,AR_FVE,AR_test_correlation,best_val_corr,total_params,trainable_params,epochs_trained,mean_pattern_corr,history,init_state,loo_avg_mean_corr,model_avg_mean_corr,neurons_model_beats_loo_avg,loo_temporal_mean_corr,all_test_corr,neurons_model_beats_loo_temporal,kernel_sizes,conv_channels,fc_dims,slurm_job_id,hostname,wall_time_s,run_id,config_id,experiment
/scratch/sb272/patterns5k_results/slurm_base_cnn_2026-03-06_09-50-40/trial_0000_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=32x64x128_fc_dims=128_seed0,cnn,0.17059339904785156,0.10746003437104942,0.013042915435064407,,,0.10275302684216,60063,60063,50,0.3650350252922889,0,True,0.45456832695830385,0.21467850792658438,1,0.31855225563049316,0.10810725390911102,0,"[3, 3, 3]","[32, 64, 128]",[128],6918115,bc12u15n1,441.6,trial_0000_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=32x64x128_fc_dims=128_seed0,171ef89464,trial_0000_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=32x64x128_fc_dims=128_seed0
/scratch/sb272/patterns5k_results/slurm_base_cnn_2026-03-06_09-50-40/trial_0000_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=32x64x128_fc_dims=128_seed1,cnn,0.17011958873271943,0.10916665825697228,0.014032504861316984,,,0.10834144144392492,60063,60063,50,0.39302329602301084,0,True,0.45456832695830385,0.2259573225765616,1,0.31855225563049316,0.11008105427026749,0,"[3, 3, 3]","[32, 64, 128]",[128],6918115,bc12u15n1,432.7,trial_0000_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=32x64x128_fc_dims=128_seed1,171ef89464,trial_0000_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=32x64x128_fc_dims=128_seed1
/scratch/sb272/patterns5k_results/slurm_base_cnn_2026-03-06_09-50-40/trial_0000_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=32x64x128_fc_dims=128_seed2,cnn,0.17029463803768158,0.10839327776345084,0.013521293799082438,,,0.10171262372340004,60063,60063,50,0.36232148523645274,0,True,0.45456832695830385,0.21040707524763308,1,0.31855225563049316,0.10906748473644257,0,"[3, 3, 3]","[32, 64, 128]",[128],6918115,bc12u15n1,436.7,trial_0000_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=32x64x128_fc_dims=128_seed2,171ef89464,trial_0000_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=32x64x128_fc_dims=128_seed2
/scratch/sb272/patterns5k_results/slurm_base_cnn_2026-03-06_09-50-40/trial_0001_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=32x64x128_fc_dims=256_seed0,cnn,0.17001900386810304,0.11417740074074664,0.01464062834542895,,,0.11027020644441528,84639,84639,50,0.3871907289327546,0,True,0.45456832695830385,0.22675835916303327,1,0.31855225563049316,0.11509281396865845,0,"[3, 3, 3]","[32, 64, 128]",[256],6918115,bc12u15n1,468.9,trial_0001_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=32x64x128_fc_dims=256_seed0,2662bf1eb5,trial_0001_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=32x64x128_fc_dims=256_seed0
/scratch/sb272/patterns5k_results/slurm_base_cnn_2026-03-06_09-50-40/trial_0001_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=32x64x128_fc_dims=256_seed1,cnn,0.17049044978618622,0.11108342308142424,0.013102041350470649,,,0.11630138451166536,84639,84639,50,0.36851480217375904,0,True,0.45456832695830385,0.21895408729970808,1,0.31855225563049316,0.11221306025981903,0,"[3, 3, 3]","[32, 64, 128]",[256],6918115,bc12u15n1,470.3,trial_0001_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=32x64x128_fc_dims=256_seed1,2662bf1eb5,trial_0001_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=32x64x128_fc_dims=256_seed1
/scratch/sb272/patterns5k_results/slurm_base_cnn_2026-03-06_09-50-40/trial_0001_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=32x64x128_fc_dims=256_seed2,cnn,0.17023089158535004,0.11104913234763182,0.013734385134681823,,,0.10573271684469902,84639,84639,50,0.39880577528750727,0,True,0.45456832695830385,0.23015420622236196,1,0.31855225563049316,0.11176132410764694,0,"[3, 3, 3]","[32, 64, 128]",[256],6918115,bc12u15n1,464.7,trial_0001_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=32x64x128_fc_dims=256_seed2,2662bf1eb5,trial_0001_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=32x64x128_fc_dims=256_seed2
/scratch/sb272/patterns5k_results/slurm_base_cnn_2026-03-06_09-50-40/trial_0002_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=128x128x128_fc_dims=256_seed0,cnn,0.1690130854845047,0.12467836463561692,0.018598191321842254,,,0.1257348925394922,164799,164799,50,0.47237803907076603,0,True,0.45456832695830385,0.2736657287499547,1,0.31855225563049316,0.12563642859458923,0,"[3, 3, 3]","[128, 128, 128]",[256],6918115,bc12u15n1,553.9,trial_0002_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=128x128x128_fc_dims=256_seed0,7697a79321,trial_0002_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=128x128x128_fc_dims=256_seed0
/scratch/sb272/patterns5k_results/slurm_base_cnn_2026-03-06_09-50-40/trial_0002_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=128x128x128_fc_dims=256_seed1,cnn,0.16919716227054596,0.1210200126018537,0.017456773727659195,,,0.1266962041806329,164799,164799,50,0.4344163056805382,0,True,0.45456832695830385,0.254069208072129,1,0.31855225563049316,0.12212774157524109,0,"[3, 3, 3]","[128, 128, 128]",[256],6918115,bc12u15n1,568.6,trial_0002_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=128x128x128_fc_dims=256_seed1,7697a79321,trial_0002_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=128x128x128_fc_dims=256_seed1
/scratch/sb272/patterns5k_results/slurm_base_cnn_2026-03-06_09-50-40/trial_0002_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=128x128x128_fc_dims=256_seed2,cnn,0.16887075591087342,0.1256429085930571,0.018722496335468596,,,0.12114966967214569,164799,164799,50,0.4591120669921423,0,True,0.45456832695830385,0.2663817105245157,1,0.31855225563049316,0.12646621465682983,0,"[3, 3, 3]","[128, 128, 128]",[256],6918115,bc12u15n1,586.9,trial_0002_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=128x128x128_fc_dims=256_seed2,7697a79321,trial_0002_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=128x128x128_fc_dims=256_seed2
/scratch/sb272/patterns5k_results/slurm_base_cnn_2026-03-06_09-50-40/trial_0003_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=128x128x128_fc_dims=512_seed0,cnn,0.16900485956668854,0.12849933090739826,0.017234560043092758,,,0.131264472923321,213951,213951,50,0.4566477897872715,0,True,0.45456832695830385,0.26767653109988826,1,0.31855225563049316,0.1291484236717224,0,"[3, 3, 3]","[128, 128, 128]",[512],6918115,bc12u15n1,611.7,trial_0003_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=128x128x128_fc_dims=512_seed0,6a8c0e9cbb,trial_0003_learning_rate=1.0e-04_kernel_sizes=3x3x3_conv_channels=128x128x128_fc_dims=512_seed0
