run_dir,model_type,batch_avg_test_loss,batch_avg_test_corr,all_test_fve,AR_FVE,AR_test_correlation,best_val_corr,total_params,trainable_params,epochs_trained,mean_pattern_corr,history,init_state,loo_avg_mean_corr,model_avg_mean_corr,neurons_model_beats_loo_avg,loo_temporal_mean_corr,all_test_corr,neurons_model_beats_loo_temporal,kernel_sizes,conv_channels,fc_dims,slurm_job_id,hostname,wall_time_s,run_id,config_id,experiment
/scratch/sb272/patterns5k_results/slurm_hist_cnn_2026-03-05_16-01-45/trial_0464_learning_rate=1.0e-03_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=1024_seed1,cnn,0.149201128,0.270938543,0.087313049,-0.019434163,0.057515606,0.282388399,803903,803903,50,0.779590013,1,TRUE,0.454568327,0.638911211,58,0.318552256,0.282760143,17,"[3, 3, 3]","[256, 256, 256]",[1024],6906073,bc12u31n3,1043.4,trial_0464_learning_rate=1.0e-03_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=1024_seed1,345e49701f,trial_0464_learning_rate=1.0e-03_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=1024_seed1
/scratch/sb272/patterns5k_results/slurm_hist_cnn_2026-03-05_16-01-45/trial_0689_learning_rate=5.0e-03_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=1024_seed1,cnn,0.149720513,0.271361676,0.090317309,-0.020209855,0.056357656,0.280872651,803903,803903,50,0.765177464,1,TRUE,0.454568327,0.612825208,54,0.318552256,0.28202334,18,"[3, 3, 3]","[256, 256, 256]",[1024],6913487,bc12u21n1,941.5,trial_0689_learning_rate=5.0e-03_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=1024_seed1,313003c21b,trial_0689_learning_rate=5.0e-03_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=1024_seed1
/scratch/sb272/patterns5k_results/slurm_hist_cnn_2026-03-05_16-01-45/trial_0539_learning_rate=1.0e-03_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=1024_seed0,cnn,0.14957226,0.269704062,0.087252341,-0.020368281,0.054547094,0.281068803,803903,803903,50,0.772292621,1,TRUE,0.454568327,0.634243333,59,0.318552256,0.281420439,17,"[3, 3, 3]","[256, 256, 256]",[1024],6912761,bc12u15n3,829.5,trial_0539_learning_rate=1.0e-03_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=1024_seed0,0d8bf75a58,trial_0539_learning_rate=1.0e-03_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=1024_seed0
/scratch/sb272/patterns5k_results/slurm_hist_cnn_2026-03-05_16-01-45/trial_0613_learning_rate=1.0e-03_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=512_seed1,cnn,0.149355531,0.269539017,0.0883556,-0.019677798,0.058727663,0.279938927,640063,640063,50,0.772897374,1,TRUE,0.454568327,0.633006243,58,0.318552256,0.281403065,16,"[3, 3, 3]","[256, 256, 256]",[512],6913424,bb5u12c1,702.4,trial_0613_learning_rate=1.0e-03_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=512_seed1,fb267fb296,trial_0613_learning_rate=1.0e-03_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=512_seed1
/scratch/sb272/patterns5k_results/slurm_hist_cnn_2026-03-05_16-01-45/trial_0539_learning_rate=1.0e-03_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=1024_seed1,cnn,0.149334857,0.269410447,0.086408731,-0.019155601,0.057243507,0.281137307,803903,803903,50,0.775091726,1,TRUE,0.454568327,0.632088964,59,0.318552256,0.281209409,17,"[3, 3, 3]","[256, 256, 256]",[1024],6912761,bc12u15n3,821.6,trial_0539_learning_rate=1.0e-03_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=1024_seed1,0d8bf75a58,trial_0539_learning_rate=1.0e-03_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=1024_seed1
/scratch/sb272/patterns5k_results/slurm_hist_cnn_2026-03-05_16-01-45/trial_0688_learning_rate=5.0e-03_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=512_seed0,cnn,0.150057515,0.27009213,0.08923569,-0.023567239,0.050358683,0.28141945,640063,640063,50,0.77048665,1,TRUE,0.454568327,0.616453481,55,0.318552256,0.281199813,17,"[3, 3, 3]","[256, 256, 256]",[512],6913487,bc12u21n1,931.8,trial_0688_learning_rate=5.0e-03_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=512_seed0,870254a76f,trial_0688_learning_rate=5.0e-03_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=512_seed0
/scratch/sb272/patterns5k_results/slurm_hist_cnn_2026-03-05_16-01-45/trial_0314_learning_rate=5.0e-04_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=1024_seed0,cnn,0.149334792,0.269475222,0.084717605,-0.017979066,0.061524,0.280501023,803903,803903,50,0.783244408,1,TRUE,0.454568327,0.640574946,59,0.318552256,0.281147182,17,"[3, 3, 3]","[256, 256, 256]",[1024],6905279,bb7u11g1,842.2,trial_0314_learning_rate=5.0e-04_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=1024_seed0,f8197c7ff4,trial_0314_learning_rate=5.0e-04_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=1024_seed0
/scratch/sb272/patterns5k_results/slurm_hist_cnn_2026-03-05_16-01-45/trial_0614_learning_rate=1.0e-03_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=1024_seed0,cnn,0.149604678,0.26925867,0.085528728,-0.019333593,0.057004482,0.280038286,803903,803903,50,0.771177489,1,TRUE,0.454568327,0.634774434,60,0.318552256,0.280949533,16,"[3, 3, 3]","[256, 256, 256]",[1024],6913424,bb5u12c1,812,trial_0614_learning_rate=1.0e-03_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=1024_seed0,a7324de969,trial_0614_learning_rate=1.0e-03_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=1024_seed0
/scratch/sb272/patterns5k_results/slurm_hist_cnn_2026-03-05_16-01-45/trial_0389_learning_rate=5.0e-04_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=1024_seed0,cnn,0.149390518,0.269194886,0.08557694,-0.018808046,0.061399765,0.280303639,803903,803903,50,0.784125533,1,TRUE,0.454568327,0.641523812,60,0.318552256,0.280931979,16,"[3, 3, 3]","[256, 256, 256]",[1024],6905568,bb5u12c1,772.1,trial_0389_learning_rate=5.0e-04_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=1024_seed0,97ab62c8cd,trial_0389_learning_rate=5.0e-04_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=1024_seed0
/scratch/sb272/patterns5k_results/slurm_hist_cnn_2026-03-05_16-01-45/trial_0839_learning_rate=5.0e-03_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=1024_seed0,cnn,0.14957863,0.269992453,0.088825061,-0.023440719,0.05114134,0.280579351,803903,803903,50,0.760509889,1,TRUE,0.454568327,0.614769596,55,0.318552256,0.28082633,17,"[3, 3, 3]","[256, 256, 256]",[1024],6914268,bb5u22c1,665.9,trial_0839_learning_rate=5.0e-03_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=1024_seed0,a39a43cafd,trial_0839_learning_rate=5.0e-03_history=1_kernel_sizes=3x3x3_conv_channels=256x256x256_fc_dims=1024_seed0
