run_dir,model_type,test_loss,test_corr,best_val_corr,total_params,trainable_params,epochs_trained,mean_pattern_corr,loo_avg_mean_corr,model_avg_mean_corr,neurons_model_beats_loo_avg,loo_temporal_mean_corr,model_temporal_mean_corr,neurons_model_beats_loo_temporal,experiment,status,kernel_sizes,weight_decay,conv_channels,history
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0015_history=20,cnn,0.17371643471717835,0.21612319179433995,0.2171206141406348,163391,163391,50,0.6076885148436619,0.47275709111471625,0.38671214138524074,9,0.3815135061740875,0.22012872993946075,0,trial_0015_history=20,completed,[3],0.0001,[256],20
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0016_history=1,cnn,0.1612351014614105,0.2854442698702082,0.2905474195603549,217151,217151,45,0.7603917627451914,0.47275709111471625,0.6207866044166056,54,0.3815135061740875,0.29556718468666077,6,trial_0016_history=1,completed,[5],0.0,[256],1
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0017_history=2,cnn,0.16223821115493775,0.2827988442530649,0.28980680530400377,217151,217151,47,0.7536421384955803,0.47275709111471625,0.6187288572396251,53,0.3815135061740875,0.29242557287216187,4,trial_0017_history=2,completed,[5],0.0,[256],2
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0018_history=3,cnn,0.16822742092609405,0.24362782629837137,0.24519988747045768,217151,217151,48,0.6960791693174285,0.47275709111471625,0.5073043820613845,35,0.3815135061740875,0.2508872151374817,2,trial_0018_history=3,completed,[5],0.0,[256],3
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0019_history=4,cnn,0.16903596711158753,0.23689775471893898,0.23611739864923245,217151,217151,46,0.6837914409078817,0.47275709111471625,0.49570540901114385,30,0.3815135061740875,0.243777334690094,1,trial_0019_history=4,completed,[5],0.0,[256],4
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0020_history=5,cnn,0.1717335124015808,0.2166795120793878,0.2140268297077094,217151,217151,42,0.6547399400394588,0.47275709111471625,0.4217923564022746,18,0.3815135061740875,0.22169072926044464,1,trial_0020_history=5,completed,[5],0.0,[256],5
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0021_history=6,cnn,0.17255267453193665,0.21239217536294874,0.21073372592105058,217151,217151,47,0.653132725179417,0.47275709111471625,0.41797715103383803,15,0.3815135061740875,0.21704185009002686,1,trial_0021_history=6,completed,[5],0.0,[256],6
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0022_history=10,cnn,0.17210693871974944,0.21406212973226163,0.21720648925508565,217151,217151,42,0.6495751807948048,0.47275709111471625,0.4108604291336623,12,0.3815135061740875,0.2186180055141449,1,trial_0022_history=10,completed,[5],0.0,[256],10
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0023_history=20,cnn,0.17234913492202758,0.21946232854434494,0.22020846659318982,217151,217151,48,0.6181214181419207,0.47275709111471625,0.39687444245880443,10,0.3815135061740875,0.2241009920835495,0,trial_0023_history=20,completed,[5],0.0,[256],20
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0024_history=1,cnn,0.16162327539920807,0.2855792236470447,0.291785184097824,217151,217151,39,0.7597654254779429,0.47275709111471625,0.6200704698313637,53,0.3815135061740875,0.29537534713745117,5,trial_0024_history=1,completed,[5],0.0001,[256],1
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0025_history=2,cnn,0.1623357094526291,0.2833221105393915,0.2900609835133717,217151,217151,49,0.7584355088660732,0.47275709111471625,0.6222905676288052,55,0.3815135061740875,0.2932949960231781,4,trial_0025_history=2,completed,[5],0.0001,[256],2
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0026_history=3,cnn,0.1684188748598099,0.24222504686626345,0.2456825070287396,217151,217151,50,0.6961598832202353,0.47275709111471625,0.5056575531226697,30,0.3815135061740875,0.24969854950904846,2,trial_0026_history=3,completed,[5],0.0001,[256],3
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0027_history=4,cnn,0.16928600454330445,0.23491282372040695,0.2361483294910703,217151,217151,49,0.6978710629137947,0.47275709111471625,0.5003035227945515,33,0.3815135061740875,0.24165895581245422,1,trial_0027_history=4,completed,[5],0.0001,[256],4
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0028_history=5,cnn,0.1716661627292633,0.21809903160533284,0.2136623801894159,217151,217151,43,0.6442857717480185,0.47275709111471625,0.4205313691343514,16,0.3815135061740875,0.22306019067764282,1,trial_0028_history=5,completed,[5],0.0001,[256],5
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0029_history=6,cnn,0.17246034288406373,0.21145606539749537,0.21039186139793842,217151,217151,42,0.6465510968143587,0.47275709111471625,0.41479102048675326,14,0.3815135061740875,0.21609529852867126,1,trial_0029_history=6,completed,[5],0.0001,[256],6
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0030_history=10,cnn,0.17175868391990662,0.21734141193540674,0.218959941951596,217151,217151,46,0.6452023121914595,0.47275709111471625,0.4094401204505403,11,0.3815135061740875,0.22190549969673157,1,trial_0030_history=10,completed,[5],0.0001,[256],10
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0031_history=20,cnn,0.17258756363391875,0.21947463460806074,0.21801199354145623,217151,217151,50,0.6052385259392755,0.47275709111471625,0.3889331292431952,9,0.3815135061740875,0.22405193746089935,1,trial_0031_history=20,completed,[5],0.0001,[256],20
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0032_history=1,cnn,0.16121005058288573,0.283060089543354,0.29108699911821373,351551,351551,37,0.7476138513621247,0.47275709111471625,0.6176244482305148,53,0.3815135061740875,0.2933982312679291,6,trial_0032_history=1,completed,[10],0.0,[256],1
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0033_history=2,cnn,0.16282225847244264,0.2769554234745626,0.2846271880253481,351551,351551,39,0.7502639692882601,0.47275709111471625,0.6170763786174408,55,0.3815135061740875,0.28701475262641907,4,trial_0033_history=2,completed,[10],0.0,[256],2
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0034_history=3,cnn,0.16791714680194855,0.23994697434858,0.2425651586719196,351551,351551,38,0.6766672289981137,0.47275709111471625,0.5011646534610102,29,0.3815135061740875,0.24796421825885773,3,trial_0034_history=3,completed,[10],0.0,[256],3
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0035_history=4,cnn,0.16908778727054596,0.2328602466121172,0.23692763185754623,351551,351551,38,0.679553550258825,0.47275709111471625,0.5053094696823741,31,0.3815135061740875,0.241023987531662,1,trial_0035_history=4,completed,[10],0.0,[256],4
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0036_history=5,cnn,0.17146044635772706,0.21929981229980805,0.2180549121479638,351551,351551,40,0.6399626636063108,0.47275709111471625,0.4306750812806332,19,0.3815135061740875,0.22590941190719604,1,trial_0036_history=5,completed,[10],0.0,[256],5
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0037_history=6,cnn,0.1713682243824005,0.22127719147623345,0.2178268260908277,351551,351551,42,0.6562659514992228,0.47275709111471625,0.4403435986077046,18,0.3815135061740875,0.22804705798625946,1,trial_0037_history=6,completed,[10],0.0,[256],6
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0038_history=10,cnn,0.17049788665771484,0.2244205261109278,0.2257618607762521,351551,351551,35,0.6520331351306676,0.47275709111471625,0.42654116210999077,15,0.3815135061740875,0.2311614602804184,1,trial_0038_history=10,completed,[10],0.0,[256],10
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0039_history=20,cnn,0.1729521235227585,0.2172964333854292,0.21893854990852862,351551,351551,44,0.6162501301162163,0.47275709111471625,0.3952141846727185,12,0.3815135061740875,0.22260011732578278,1,trial_0039_history=20,completed,[10],0.0,[256],20
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0040_history=1,cnn,0.16076505100727081,0.2860346290608744,0.29207410725164407,351551,351551,37,0.7556338821438986,0.47275709111471625,0.6198930212634628,54,0.3815135061740875,0.29687100648880005,6,trial_0040_history=1,completed,[10],0.0001,[256],1
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0041_history=2,cnn,0.16280350339412689,0.27688400060877194,0.28425289684277355,351551,351551,37,0.7455637061217598,0.47275709111471625,0.6168203673960257,54,0.3815135061740875,0.286759614944458,4,trial_0041_history=2,completed,[10],0.0001,[256],2
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0042_history=3,cnn,0.1690203219652176,0.23562101757519355,0.2400691201153548,351551,351551,39,0.6826620383086355,0.47275709111471625,0.49960640606255263,28,0.3815135061740875,0.24371623992919922,2,trial_0042_history=3,completed,[10],0.0001,[256],3
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0043_history=4,cnn,0.16862983798980713,0.23247285442052126,0.23640098747771826,351551,351551,34,0.6695198804133647,0.47275709111471625,0.5005852628417493,32,0.3815135061740875,0.24086344242095947,2,trial_0043_history=4,completed,[10],0.0001,[256],4
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0044_history=5,cnn,0.17110365402698516,0.2207406781935725,0.21969748876527334,351551,351551,38,0.6258129820612358,0.47275709111471625,0.4223667483108595,18,0.3815135061740875,0.2267104685306549,1,trial_0044_history=5,completed,[10],0.0001,[256],5
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0045_history=6,cnn,0.17187323796749115,0.21729280008042248,0.2167168735493604,351551,351551,44,0.6447911079216917,0.47275709111471625,0.4332499984443315,17,0.3815135061740875,0.22425256669521332,1,trial_0045_history=6,completed,[10],0.0001,[256],6
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0046_history=10,cnn,0.17121813333034516,0.2255649565627109,0.2254778338250201,351551,351551,46,0.6640072202958145,0.47275709111471625,0.4320902856279069,16,0.3815135061740875,0.23198509216308594,1,trial_0046_history=10,completed,[10],0.0001,[256],10
results/hist_cnn_v2_2026-02-16_15-55-59/trial_0047_history=20,cnn,0.17219294488430023,0.2194215899009524,0.2187773923400103,351551,351551,39,0.6159836010697182,0.47275709111471625,0.39543063501480036,11,0.3815135061740875,0.22475485503673553,1,trial_0047_history=20,completed,[10],0.0001,[256],20
